user_id,sum,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
6609,140000,140,296,m,"{""mindfulness"":""medium""}",1959-07-22 04:56:22.479+00,mindfulness,
6610,630000,630,252,f,"{""mindfulness"":""medium""}",1988-07-22 05:00:24.913+00,mindfulness,
6613,2840000,2840,2272,f,"{""mindfulness"":""medium""}",1973-07-22 05:40:59.647+00,mindfulness,
6614,95000,95,19,f,"{""mindfulness"":""low""}",1968-07-22 05:40:40.972+00,mindfulness,
6615,120000,120,24,f,"{""yoga"":""medium""}",1978-07-22 06:10:10.668+00,yoga,
6616,2745000,2745,6588,f,"{""mindfulness"":""low""}",1980-07-22 07:20:51.345+00,mindfulness,
6619,1300000,1300,1040,f,"{""mindfulness"":""low""}",1997-07-22 08:45:02.783+00,mindfulness,
6620,100000,100,20,f,"{""mindfulness"":""medium""}",1959-07-22 09:15:31.791+00,mindfulness,
6622,20000,20,4,f,"{""mindfulness"":""low""}",1964-07-22 09:35:18.195+00,mindfulness,
6623,55000,55,11,f,"{""mindfulness"":""low""}",1966-07-22 09:37:40.04+00,mindfulness,
6624,635000,635,254,f,"{""mindfulness"":""low""}",1968-07-22 09:42:36.049+00,mindfulness,
6628,6385000,6385,42392,f,"{""mindfulness"":""low""}",1973-06-05 01:34:51.07+00,mindfulness,2015-07-29 10:09:32.336+00
6636,5000,5,1,m,"{""mindfulness"":""none""}",1985-07-22 12:40:26.85+00,mindfulness,
6641,120000,120,48,f,"{""mindfulness"":""medium""}",1960-07-22 13:56:56.783+00,mindfulness,
6644,570000,570,228,f,"{""mindfulness"":""low""}",1989-07-22 15:03:04.954+00,mindfulness,
6647,580000,580,928,f,"{""mindfulness"":""none""}",1963-07-22 15:26:03.051+00,mindfulness,
6648,15000,15,3,f,"{""mindfulness"":""high""}",1973-07-22 15:48:26.572+00,mindfulness,
6650,50000,50,10,f,"{""mindfulness"":""none""}",1976-07-22 15:59:44.05+00,mindfulness,
6653,660000,660,264,f,"{""mindfulness"":""medium""}",1971-07-22 16:03:32.726+00,mindfulness,
6654,945000,945,189,f,"{""mindfulness"":""medium""}",1950-07-22 16:12:26.987+00,mindfulness,
6657,775000,775,465,f,"{""mindfulness"":""medium""}",1975-07-22 16:53:37.483+00,mindfulness,
6658,135000,135,27,m,"{""mindfulness"":""none""}",1985-07-22 16:56:03.242+00,mindfulness,
6672,595000,595,476,f,"{""mindfulness"":""medium""}",1974-07-22 18:26:59.513+00,mindfulness,
6673,3355000,3355,5208,f,"{""mindfulness"":""low""}",1949-07-22 18:30:50.394+00,mindfulness,
6675,15000,15,3,f,"{""mindfulness"":""medium""}",1973-07-22 18:37:49.238+00,mindfulness,
6677,325000,325,130,m,"{""mindfulness"":""medium""}",1943-07-22 18:53:39.46+00,mindfulness,
6678,15000,15,3,f,"{""mindfulness"":""none""}",1985-07-22 18:56:26.161+00,mindfulness,
6679,130000,130,52,f,"{""mindfulness"":""medium""}",1970-07-22 19:00:34.812+00,mindfulness,
6684,1415000,1415,566,f,"{""mindfulness"":""low""}",1965-07-22 19:33:20.387+00,mindfulness,
6688,4280000,4280,6848,f,"{""mindfulness"":""medium""}",1980-07-22 20:04:00.652+00,mindfulness,
6690,1280000,1280,768,f,"{""mindfulness"":""medium""}",1959-07-22 20:16:00.812+00,mindfulness,
6696,980000,980,784,f,"{""mindfulness"":""low""}",1962-07-22 21:20:45.62+00,mindfulness,
6698,135000,135,27,m,"{""mindfulness"":""medium""}",1976-07-22 21:29:17.724+00,mindfulness,
6699,4040000,4040,12042,m,"{""mindfulness"":""none""}",1985-07-22 21:30:19.303+00,mindfulness,
6700,150000,150,90,m,"{""mindfulness"":""low""}",1985-07-22 21:40:07.557+00,mindfulness,
6702,770000,770,308,f,"{""mindfulness"":""medium""}",1980-07-22 21:52:58.823+00,mindfulness,
6705,345000,345,138,m,"{""mindfulness"":""none""}",1970-07-22 22:04:58.663+00,mindfulness,
6712,295000,295,118,f,"{""mindfulness"":""medium""}",1971-07-22 22:40:25.532+00,mindfulness,
6714,955000,955,382,f,"{""mindfulness"":""medium""}",1952-07-22 22:49:58.031+00,mindfulness,
6717,450000,450,180,m,"{""mindfulness"":""low""}",1968-07-23 00:18:50.304+00,mindfulness,
6718,435000,435,174,f,"{""mindfulness"":""none""}",1961-07-22 23:46:56.991+00,mindfulness,
6722,1010000,1010,404,f,"{""mindfulness"":""medium""}",1967-07-23 00:19:44.878+00,mindfulness,
6723,330000,330,66,f,"{""mindfulness"":""none""}",1983-07-23 00:34:42.207+00,mindfulness,
6725,5600000,5600,7854,f,"{""yoga"":""medium""}",1977-07-23 00:44:42.195+00,yoga,
6727,1295000,1295,518,f,"{""mindfulness"":""none""}",1970-07-23 01:02:08.729+00,mindfulness,
6732,5000,5,1,f,"{""mindfulness"":""low""}",1960-07-23 01:15:36.995+00,mindfulness,
6733,345000,345,89,f,"{""mindfulness"":""high""}",1974-07-23 01:17:08.818+00,mindfulness,
6736,190000,190,38,f,"{""mindfulness"":""none""}",1984-07-23 01:33:28.065+00,mindfulness,
6737,925000,925,370,f,"{""mindfulness"":""medium""}",1974-07-23 01:34:01.086+00,mindfulness,
6739,1270000,1270,762,f,"{""mindfulness"":""medium""}",1968-07-23 01:42:45.172+00,mindfulness,
6743,600000,600,240,f,"{""mindfulness"":""medium""}",1974-07-23 02:07:31.796+00,mindfulness,
6744,720000,720,432,f,"{""mindfulness"":""low""}",2001-07-23 02:08:44.303+00,mindfulness,
6749,350000,350,70,f,"{""mindfulness"":""medium""}",1968-07-23 02:18:30.815+00,mindfulness,
6752,115000,115,46,f,"{""mindfulness"":""none""}",1973-07-23 02:27:48.477+00,mindfulness,
6754,905000,905,543,m,"{""mindfulness"":""none""}",1962-07-23 02:36:51.242+00,mindfulness,
6762,870000,870,564,m,"{""mindfulness"":""high""}",1968-07-23 03:20:03.676+00,mindfulness,
6770,25000,25,5,f,"{""mindfulness"":""none""}",1972-07-23 03:39:21.177+00,mindfulness,
6775,660000,660,264,f,"{""mindfulness"":""none""}",1974-07-23 03:45:13.362+00,mindfulness,
6776,6965000,6965,12292,f,"{""mindfulness"":""none""}",1962-07-23 03:46:03.649+00,mindfulness,
6778,4295000,4295,104628,f,"{""mindfulness"":""medium""}",1967-01-01 05:51:42.366+00,mindfulness,
6780,30000,30,6,f,"{""mindfulness"":""none""}",1977-07-23 04:22:48.374+00,mindfulness,
6783,305000,305,122,m,"{""mindfulness"":""none""}",1985-07-23 04:30:54.343+00,mindfulness,
6786,635000,635,254,f,"{""mindfulness"":""medium""}",1973-07-23 04:45:50.827+00,mindfulness,
6788,1480000,1480,1480,f,"{""mindfulness"":""low""}",1973-07-23 04:51:12.235+00,mindfulness,
6789,15000,15,3,f,"{""mindfulness"":""none""}",1960-07-23 04:56:00.565+00,mindfulness,
6791,5000,5,1,f,"{""mindfulness"":""none""}",1985-07-23 05:03:15.442+00,mindfulness,
6793,5000,5,1,f,"{""mindfulness"":""medium""}",1968-07-23 05:11:35.47+00,mindfulness,
6795,145000,145,58,f,"{""mindfulness"":""low""}",1976-07-23 05:15:47.831+00,mindfulness,
6797,185000,185,37,f,"{""mindfulness"":""medium""}",1963-07-23 05:22:50.199+00,mindfulness,
6799,655000,655,262,f,"{""mindfulness"":""medium""}",1964-07-23 05:51:41.801+00,mindfulness,
6802,1365000,1365,819,f,"{""mindfulness"":""low""}",1958-07-23 06:49:46.246+00,mindfulness,
6803,25000,25,5,f,"{""mindfulness"":""none""}",1966-07-23 07:11:14.958+00,mindfulness,
6805,480000,480,480,f,"{""mindfulness"":""high""}",1955-07-23 07:20:22.666+00,mindfulness,
6806,5000,5,1,f,"{""yoga"":""medium""}",1969-07-23 07:25:01.73+00,yoga,
6808,165000,165,66,f,"{""mindfulness"":""medium""}",1963-07-23 07:49:15.191+00,mindfulness,
6813,255000,255,204,f,"{""mindfulness"":""none""}",1980-07-23 09:05:18.437+00,mindfulness,
6819,635000,635,254,f,"{""mindfulness"":""low""}",1963-07-23 10:41:20.984+00,mindfulness,
6821,65000,65,13,f,"{""mindfulness"":""medium""}",1961-07-23 11:10:31.906+00,mindfulness,
6822,105000,105,21,f,"{""mindfulness"":""high""}",1963-07-23 11:21:57.499+00,mindfulness,
6823,145000,145,58,f,"{""mindfulness"":""low""}",1959-07-23 11:24:23.96+00,mindfulness,
6825,65000,65,26,f,"{""mindfulness"":""medium""}",1979-07-23 11:47:19.614+00,mindfulness,
6826,775000,775,310,f,"{""mindfulness"":""none""}",1962-07-23 11:49:50.377+00,mindfulness,
6828,655000,655,262,f,"{""mindfulness"":""low""}",1971-07-23 12:09:15.895+00,mindfulness,
6832,240000,240,96,f,"{""mindfulness"":""medium""}",1969-07-23 12:59:22.575+00,mindfulness,
6836,720000,720,288,f,"{""mindfulness"":""none""}",1966-07-23 13:32:17.708+00,mindfulness,
6837,875000,875,350,f,"{""mindfulness"":""none""}",1954-07-23 13:36:14.169+00,mindfulness,
6839,7600000,7600,114725,f,"{""mindfulness"":""medium""}",1975-07-23 13:38:26.446+00,mindfulness,2015-07-30 13:37:25.737+00
6841,1240000,1240,3567,m,"{""mindfulness"":""medium""}",1977-07-23 13:48:46.998+00,mindfulness,
6843,215000,215,43,f,"{""mindfulness"":""medium""}",1956-07-23 13:53:08.313+00,mindfulness,
6847,90000,90,18,f,"{""mindfulness"":""none""}",1976-07-23 14:28:17.285+00,mindfulness,
6848,1245000,1245,2241,f,"{""mindfulness"":""medium""}",1968-07-23 14:31:37.454+00,mindfulness,
6850,115000,115,46,f,"{""mindfulness"":""low""}",1961-07-23 14:50:26.588+00,mindfulness,
6851,240000,240,48,f,"{""mindfulness"":""low""}",1963-07-23 14:52:09.139+00,mindfulness,
6852,155000,155,93,f,"{""mindfulness"":""low""}",1957-07-23 14:54:40.065+00,mindfulness,
6862,10000,10,2,f,"{""mindfulness"":""medium""}",1973-07-23 15:44:14.235+00,mindfulness,
6864,20000,20,4,f,"{""mindfulness"":""low""}",1961-07-23 16:02:21.932+00,mindfulness,
6866,55000,55,11,f,"{""mindfulness"":""medium""}",1970-07-23 16:09:42.811+00,mindfulness,
6867,70000,70,28,f,"{""mindfulness"":""medium""}",1955-07-23 16:16:07.42+00,mindfulness,
6872,600000,600,240,f,"{""mindfulness"":""low""}",1968-07-23 17:06:53.803+00,mindfulness,
6878,1285000,1285,771,f,"{""yoga"":""medium""}",1962-07-23 17:29:21.099+00,yoga,
6882,5000,5,1,f,"{""mindfulness"":""none""}",1976-07-23 17:33:49.566+00,mindfulness,
6885,195000,195,78,f,"{""mindfulness"":""low""}",1978-07-23 17:44:47.945+00,mindfulness,
6887,660000,660,264,f,"{""mindfulness"":""low""}",1963-07-23 17:51:08.987+00,mindfulness,
6896,1260000,1260,756,f,"{""mindfulness"":""high""}",1959-07-23 18:22:09.195+00,mindfulness,
6902,535000,535,214,f,"{""mindfulness"":""medium""}",1959-07-23 18:58:48.165+00,mindfulness,
6904,260000,260,52,f,"{""mindfulness"":""medium""}",1957-07-23 19:12:10.069+00,mindfulness,
6905,30000,30,6,f,"{""mindfulness"":""none""}",1977-07-23 19:12:09.357+00,mindfulness,
6906,5900000,5900,11800,f,"{""mindfulness"":""low""}",1972-07-23 19:19:01.525+00,mindfulness,
6909,115000,115,46,f,"{""mindfulness"":""medium""}",1975-07-23 19:36:55.564+00,mindfulness,
6912,410000,410,82,m,"{""mindfulness"":""low""}",1985-07-23 19:50:02.384+00,mindfulness,
6913,210000,210,168,m,"{""mindfulness"":""medium""}",1977-07-23 20:01:35.226+00,mindfulness,
6915,715000,715,286,m,"{""mindfulness"":""none""}",1959-07-23 20:14:45.982+00,mindfulness,
6918,305000,305,61,m,"{""mindfulness"":""none""}",1980-07-23 20:31:17.472+00,mindfulness,
6925,255000,255,255,f,"{""mindfulness"":""medium""}",1984-07-23 20:52:54.565+00,mindfulness,
6927,140000,140,28,m,"{""mindfulness"":""low""}",1980-07-23 20:59:56.247+00,mindfulness,
6928,785000,785,314,m,"{""mindfulness"":""none""}",1964-07-23 21:09:40.579+00,mindfulness,
6929,200000,200,40,f,"{""mindfulness"":""low""}",1967-07-23 21:14:28.057+00,mindfulness,
6932,35000,35,7,m,"{""mindfulness"":""none""}",1985-07-23 21:25:08.632+00,mindfulness,
6934,590000,590,6420,m,"{""mindfulness"":""none""}",1971-07-02 15:12:46.704+00,mindfulness,
6939,230000,230,92,f,"{""mindfulness"":""low""}",1966-07-23 22:48:10.488+00,mindfulness,
6943,1515000,1515,2772,f,"{""mindfulness"":""low""}",1969-07-23 23:25:18.089+00,mindfulness,
6945,5000,5,1,f,"{""mindfulness"":""medium""}",1977-07-23 23:34:40.746+00,mindfulness,
6946,2070000,2070,828,f,"{""mindfulness"":""medium""}",1962-07-23 23:40:29.856+00,mindfulness,
6949,115000,115,23,f,"{""mindfulness"":""low""}",1958-07-24 00:07:07.187+00,mindfulness,
6951,3055000,3055,9219,f,"{""mindfulness"":""medium""}",1963-07-24 00:29:21.848+00,mindfulness,
6954,1870000,1870,1496,f,"{""mindfulness"":""low""}",1960-07-27 03:48:53.091+00,mindfulness,
6956,750000,750,150,f,"{""mindfulness"":""none""}",1972-07-24 01:32:42.439+00,mindfulness,
6959,110000,110,22,m,"{""mindfulness"":""none""}",1985-07-24 01:33:39.521+00,mindfulness,
6960,10000,10,2,f,"{""mindfulness"":""none""}",1989-07-24 01:34:47.907+00,mindfulness,
6962,725000,725,435,f,"{""mindfulness"":""low""}",1975-07-24 01:35:28.75+00,mindfulness,
6966,650000,650,260,f,"{""mindfulness"":""low""}",1964-07-24 01:51:10.512+00,mindfulness,
6967,670000,670,268,f,"{""mindfulness"":""none""}",1957-07-24 01:56:41.338+00,mindfulness,
6969,300000,300,60,f,"{""mindfulness"":""low""}",1969-07-24 01:59:59.786+00,mindfulness,
6970,720000,720,144,f,"{""mindfulness"":""medium""}",1960-07-24 02:02:07.79+00,mindfulness,
6971,100000,100,20,m,"{""yoga"":""medium""}",1955-07-24 02:02:26.727+00,yoga,
6977,265000,265,106,f,"{""mindfulness"":""medium""}",1972-07-24 02:24:17.428+00,mindfulness,
6981,445000,445,178,f,"{""mindfulness"":""medium""}",1973-07-24 02:39:10.557+00,mindfulness,
6982,105000,105,42,f,"{""mindfulness"":""medium""}",1959-07-24 02:39:51.053+00,mindfulness,
6983,15000,15,3,f,"{""mindfulness"":""none""}",1983-07-24 02:41:18.279+00,mindfulness,
6984,355000,355,142,f,"{""mindfulness"":""medium""}",1967-07-24 02:42:40.912+00,mindfulness,
6989,1605000,1605,1605,f,"{""mindfulness"":""low""}",1961-07-24 03:14:10.113+00,mindfulness,
6990,4125000,4125,30481,f,"{""mindfulness"":""low""}",1981-07-24 03:14:47.34+00,mindfulness,2015-07-31 03:14:05.98+00
6991,730000,730,438,f,"{""mindfulness"":""low""}",1957-07-24 03:16:23.462+00,mindfulness,
6993,195000,195,156,f,"{""mindfulness"":""medium""}",1956-07-24 03:34:48.495+00,mindfulness,
6997,155000,155,31,m,"{""mindfulness"":""low""}",1968-07-24 03:55:44.903+00,mindfulness,
6999,2310000,2310,5544,f,"{""mindfulness"":""medium""}",1985-07-24 04:02:06.422+00,mindfulness,
7000,1970000,1970,1970,f,"{""mindfulness"":""low""}",1955-07-24 04:02:48.672+00,mindfulness,
7001,90000,90,36,f,"{""mindfulness"":""none""}",1985-07-24 04:03:23.103+00,mindfulness,
7002,30000,30,6,f,"{""mindfulness"":""low""}",1967-07-24 04:03:28.228+00,mindfulness,
7003,15000,15,3,f,"{""mindfulness"":""none""}",1972-07-24 04:04:32.209+00,mindfulness,
7004,655000,655,393,f,"{""mindfulness"":""none""}",1985-07-24 04:10:02.264+00,mindfulness,
7006,1890000,1890,1134,f,"{""mindfulness"":""none""}",1966-07-24 04:28:50.703+00,mindfulness,
7010,655000,655,262,f,"{""mindfulness"":""medium""}",1968-07-24 04:40:26.288+00,mindfulness,
7011,235000,235,47,f,"{""mindfulness"":""none""}",1978-07-24 04:47:40.438+00,mindfulness,
7012,95000,95,19,f,"{""mindfulness"":""medium""}",1964-07-24 04:50:07.478+00,mindfulness,
7014,320000,320,128,f,"{""mindfulness"":""none""}",1962-07-24 05:15:49.425+00,mindfulness,
7015,70000,70,14,f,"{""mindfulness"":""low""}",1969-07-24 05:17:36.752+00,mindfulness,
7017,480000,480,192,f,"{""mindfulness"":""none""}",1970-07-24 05:17:44.19+00,mindfulness,
7022,2610000,2610,6167,f,"{""mindfulness"":""medium""}",1975-07-24 05:26:49.269+00,mindfulness,
7024,4070000,4070,4884,f,"{""mindfulness"":""medium""}",1963-07-24 05:26:02.725+00,mindfulness,
7027,20000,20,4,f,"{""mindfulness"":""none""}",1976-07-24 06:34:44.563+00,mindfulness,
7028,195000,195,78,f,"{""mindfulness"":""medium""}",1963-07-24 06:37:56.498+00,mindfulness,
7029,520000,520,416,f,"{""mindfulness"":""none""}",1978-07-24 07:28:20.97+00,mindfulness,
7030,5000,5,1,f,"{""mindfulness"":""none""}",1985-07-24 08:19:39.139+00,mindfulness,
7033,255000,255,153,f,"{""mindfulness"":""none""}",1970-07-24 09:40:53.246+00,mindfulness,
7035,175000,175,70,f,"{""mindfulness"":""medium""}",1967-07-24 09:56:09.347+00,mindfulness,
7036,1325000,1325,265,f,"{""yoga"":""low""}",1967-07-24 10:00:38.77+00,yoga,
7037,100000,100,20,f,"{""mindfulness"":""medium""}",1978-07-24 10:03:43.374+00,mindfulness,
7040,170000,170,102,f,"{""mindfulness"":""low""}",1958-07-24 10:36:25.495+00,mindfulness,
7041,2305000,2305,3227,f,"{""mindfulness"":""high""}",1985-07-24 10:45:29.434+00,mindfulness,
7042,115000,115,46,f,"{""mindfulness"":""medium""}",1955-07-24 11:06:04.086+00,mindfulness,
7043,105000,105,21,f,"{""mindfulness"":""medium""}",1987-07-24 11:18:31.851+00,mindfulness,
7044,275000,275,55,f,"{""yoga"":""none""}",1958-07-24 11:31:35.932+00,yoga,
7045,4970000,4970,13916,m,"{""yoga"":""medium""}",1987-07-24 12:20:21.82+00,yoga,
7047,250000,250,100,f,"{""mindfulness"":""none""}",1970-07-24 12:54:30.896+00,mindfulness,
7049,1200000,1200,960,f,"{""mindfulness"":""medium""}",1962-07-24 13:07:56.869+00,mindfulness,
7050,665000,665,266,f,"{""mindfulness"":""none""}",1949-07-24 13:12:58.727+00,mindfulness,
7051,500000,500,600,f,"{""mindfulness"":""none""}",1982-07-24 13:19:25.556+00,mindfulness,
7056,885000,885,354,f,"{""mindfulness"":""medium""}",1980-07-24 13:57:21.522+00,mindfulness,
7057,95000,95,19,f,"{""mindfulness"":""medium""}",1975-07-24 14:04:00.545+00,mindfulness,
7058,55000,55,11,f,"{""mindfulness"":""low""}",1973-07-24 14:26:52.605+00,mindfulness,
7059,1845000,1845,2035,f,"{""mindfulness"":""medium""}",1973-07-24 14:39:49.387+00,mindfulness,
7062,1305000,1305,12222,m,"{""mindfulness"":""medium""}",1999-07-15 03:07:35.565+00,mindfulness,
7064,265000,265,265,f,"{""mindfulness"":""none""}",1976-07-24 16:57:08.983+00,mindfulness,
7066,165000,165,99,f,"{""mindfulness"":""none""}",1985-07-24 17:32:34.092+00,mindfulness,
7067,65000,65,13,f,"{""mindfulness"":""none""}",1981-07-24 18:06:05.172+00,mindfulness,
7068,1595000,1595,957,f,"{""mindfulness"":""medium""}",1976-07-24 18:26:48.957+00,mindfulness,
7069,11550000,11550,156024,m,"{""mindfulness"":""high""}",1967-03-29 15:12:47.082+00,mindfulness,
7071,3750000,3750,4500,f,"{""yoga"":""medium""}",1960-07-24 22:03:39.633+00,yoga,
7074,490000,490,392,f,"{""mindfulness"":""low""}",1969-07-24 22:53:22.871+00,mindfulness,
7076,2355000,2355,2355,f,"{""mindfulness"":""medium""}",1983-07-24 22:56:41.895+00,mindfulness,
7081,365000,365,73,f,"{""mindfulness"":""low""}",1964-07-24 23:46:41.708+00,mindfulness,
7084,700000,700,280,f,"{""mindfulness"":""medium""}",1968-07-25 00:03:36.55+00,mindfulness,
7086,1515000,1515,606,f,"{""mindfulness"":""low""}",1961-07-25 00:31:51.512+00,mindfulness,
7090,11390000,11390,146553,f,"{""mindfulness"":""medium""}",1974-07-25 00:39:28.646+00,mindfulness,
7091,1170000,1170,702,f,"{""mindfulness"":""medium""}",1972-07-25 00:41:50.865+00,mindfulness,
7093,85000,85,17,f,"{""mindfulness"":""medium""}",1972-07-25 01:08:15.661+00,mindfulness,
7095,180000,180,108,f,"{""mindfulness"":""none""}",1985-07-25 01:20:47.327+00,mindfulness,
7097,655000,655,131,m,"{""mindfulness"":""low""}",1982-07-25 01:38:30.119+00,mindfulness,
7098,15000,15,3,f,"{""mindfulness"":""none""}",1960-07-25 01:43:35.601+00,mindfulness,
7105,350000,350,70,f,"{""mindfulness"":""low""}",1956-07-25 05:30:18.912+00,mindfulness,
7107,1170000,1170,702,f,"{""mindfulness"":""none""}",1973-07-25 03:11:52.238+00,mindfulness,
7110,1255000,1255,1876,f,"{""mindfulness"":""low""}",1997-07-25 03:47:39.079+00,mindfulness,
7111,1865000,1865,1865,f,"{""mindfulness"":""low""}",1961-07-25 03:54:50.257+00,mindfulness,
7112,500000,500,400,m,"{""yoga"":""none""}",1985-07-25 03:56:53.412+00,yoga,
7113,335000,335,67,m,"{""mindfulness"":""medium""}",1973-07-25 03:59:00.869+00,mindfulness,
7115,165000,165,33,f,"{""mindfulness"":""low""}",1955-07-25 04:04:28.889+00,mindfulness,
7117,250000,250,50,f,"{""mindfulness"":""high""}",1957-07-25 04:15:06.235+00,mindfulness,
7119,1130000,1130,1130,m,"{""mindfulness"":""none""}",1988-07-25 04:35:27.392+00,mindfulness,
7120,560000,560,224,f,"{""mindfulness"":""low""}",1956-07-25 05:06:50.748+00,mindfulness,
7124,25000,25,5,m,"{""mindfulness"":""none""}",1962-07-25 05:59:47.157+00,mindfulness,
7126,1235000,1235,494,f,"{""mindfulness"":""medium""}",1968-07-25 06:01:58.639+00,mindfulness,
7128,7070000,7070,9898,f,"{""mindfulness"":""low""}",1969-07-25 06:04:48.715+00,mindfulness,
7129,895000,895,537,f,"{""mindfulness"":""none""}",1972-07-25 06:14:12.64+00,mindfulness,
7133,660000,660,264,f,"{""mindfulness"":""none""}",1955-07-25 06:43:15.913+00,mindfulness,
7134,1940000,1940,2020,f,"{""mindfulness"":""medium""}",1976-07-25 06:44:14.455+00,mindfulness,
7138,655000,655,262,m,"{""mindfulness"":""medium""}",1968-07-25 06:55:12.517+00,mindfulness,
7139,2040000,2040,1632,f,"{""mindfulness"":""none""}",1969-07-25 06:59:10.925+00,mindfulness,
7140,120000,120,24,f,"{""mindfulness"":""medium""}",1960-07-25 07:00:35.232+00,mindfulness,
7142,5000,5,1,f,"{""mindfulness"":""none""}",1967-07-25 07:06:48.829+00,mindfulness,
7144,1050000,1050,630,f,"{""mindfulness"":""none""}",1972-07-25 07:07:12.649+00,mindfulness,
7146,2795000,2795,4173,f,"{""mindfulness"":""none""}",1972-07-25 07:31:17.228+00,mindfulness,
7148,725000,725,290,f,"{""yoga"":""medium""}",1969-07-25 08:02:31.914+00,yoga,
7150,2130000,2130,2916,f,"{""mindfulness"":""low""}",1983-07-25 08:06:21.722+00,mindfulness,
7156,940000,940,376,f,"{""mindfulness"":""low""}",1962-07-25 10:31:58.985+00,mindfulness,
7158,940000,940,564,m,"{""mindfulness"":""none""}",1976-07-25 11:27:01.544+00,mindfulness,
7159,900000,900,360,f,"{""mindfulness"":""medium""}",1970-07-25 11:37:39.838+00,mindfulness,
7161,1755000,1755,2457,m,"{""mindfulness"":""none""}",1960-07-25 12:04:29.43+00,mindfulness,
7163,95000,95,19,f,"{""mindfulness"":""none""}",1958-07-25 12:57:29.857+00,mindfulness,
