user_id,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
3155,2650,4963,f,"{""mindfulness"":""medium""}",1958-06-23 01:58:51.151+00,mindfulness,
3156,415,83,m,"{""yoga"":""medium""}",1984-06-23 02:02:17.098+00,yoga,
3158,10,2,f,"{""mindfulness"":""medium""}",1986-06-23 02:06:00.385+00,mindfulness,
3161,465,186,f,"{""mindfulness"":""low""}",1974-06-23 02:39:18.252+00,mindfulness,
3163,30,6,m,"{""mindfulness"":""none""}",1989-06-23 02:47:44.569+00,mindfulness,
3164,65,13,m,"{""mindfulness"":""none""}",1965-06-23 03:07:15.535+00,mindfulness,
3165,655,262,f,"{""mindfulness"":""medium""}",1985-06-23 03:47:11.685+00,mindfulness,
3167,1545,927,f,"{""mindfulness"":""high""}",1999-06-23 04:28:23.402+00,mindfulness,
3169,1580,2280,f,"{""mindfulness"":""none""}",1947-06-23 05:11:17.145+00,mindfulness,
3174,965,965,m,"{""mindfulness"":""low""}",1989-06-23 06:47:46.653+00,mindfulness,
3176,910,728,f,"{""mindfulness"":""high""}",2002-06-23 06:59:27.764+00,mindfulness,
3178,1285,3552,f,"{""mindfulness"":""low""}",1988-06-23 07:47:47.249+00,mindfulness,
3181,265,53,m,"{""mindfulness"":""low""}",1973-06-23 09:48:48.341+00,mindfulness,
3182,705,282,f,"{""mindfulness"":""low""}",1972-06-23 10:24:29.158+00,mindfulness,
3184,10,2,m,"{""mindfulness"":""none""}",1991-06-23 10:50:43.81+00,mindfulness,
3185,885,354,f,"{""mindfulness"":""none""}",1971-06-23 11:01:25.537+00,mindfulness,
3186,15,3,f,"{""mindfulness"":""none""}",1971-06-23 11:04:01.385+00,mindfulness,
3188,520,104,m,"{""mindfulness"":""low""}",1955-06-23 11:48:49.803+00,mindfulness,
3189,1235,921,f,"{""mindfulness"":""low""}",1964-06-23 13:05:21.248+00,mindfulness,
3190,685,274,m,"{""mindfulness"":""medium""}",1968-06-23 13:14:04.533+00,mindfulness,
3191,230,46,m,"{""mindfulness"":""low""}",1992-06-23 13:15:00.262+00,mindfulness,
3192,665,266,f,"{""mindfulness"":""low""}",1958-06-23 13:17:16.217+00,mindfulness,
3193,55,657,f,"{""mindfulness"":""low""}",1964-09-14 01:19:54.855+00,mindfulness,
3195,765,459,m,"{""mindfulness"":""low""}",1958-06-23 13:50:23.858+00,mindfulness,
3198,635,494,f,"{""mindfulness"":""low""}",1952-06-23 15:14:11.965+00,mindfulness,
3208,6625,10776,f,"{""mindfulness"":""none""}",1984-06-23 16:59:22.423+00,mindfulness,
3212,3740,2992,f,"{""mindfulness"":""medium""}",1964-06-23 17:37:27.454+00,mindfulness,
3216,1020,612,f,"{""mindfulness"":""none""}",1985-06-23 17:43:45.479+00,mindfulness,
3218,150,30,m,"{""mindfulness"":""low""}",1983-06-23 18:23:20.052+00,mindfulness,
3219,240,48,f,"{""mindfulness"":""none""}",1989-06-23 18:36:49.098+00,mindfulness,
3220,40,8,m,"{""yoga"":""medium""}",1975-06-23 18:44:41.053+00,yoga,
3221,1425,285,m,"{""mindfulness"":""low""}",1978-06-23 18:54:11.956+00,mindfulness,
3224,95,19,f,"{""yoga"":""medium""}",2002-06-23 19:32:32.925+00,yoga,
3226,1220,2619,m,"{""mindfulness"":""low""}",1971-06-23 20:09:22.141+00,mindfulness,
3233,65,13,f,"{""mindfulness"":""low""}",1972-06-23 21:03:54.905+00,mindfulness,
3234,715,572,m,"{""mindfulness"":""none""}",1985-06-23 21:12:35.179+00,mindfulness,
3236,20,4,m,"{""mindfulness"":""none""}",1985-06-23 21:20:41.279+00,mindfulness,
3237,1520,912,m,"{""mindfulness"":""high""}",1962-06-23 21:29:46.016+00,mindfulness,
3238,2265,2718,f,"{""mindfulness"":""none""}",1973-06-23 21:53:35.199+00,mindfulness,
3239,225,45,m,"{""mindfulness"":""none""}",1976-06-23 22:07:58.187+00,mindfulness,
3240,665,266,f,"{""mindfulness"":""none""}",1975-06-23 22:14:59.452+00,mindfulness,
3243,125,25,f,"{""mindfulness"":""high""}",1994-06-24 00:00:31.576+00,mindfulness,
3244,25,5,f,"{""mindfulness"":""low""}",1962-06-24 00:43:03.465+00,mindfulness,
3246,700,280,m,"{""mindfulness"":""none""}",1971-06-24 00:55:34.471+00,mindfulness,
3248,1220,732,m,"{""mindfulness"":""none""}",1985-06-24 01:34:06.108+00,mindfulness,
3249,2100,2487,m,"{""mindfulness"":""low""}",1986-06-24 01:37:19.761+00,mindfulness,
3250,655,262,f,"{""mindfulness"":""none""}",1944-06-24 01:48:01.744+00,mindfulness,
3251,20,153,f,"{""mindfulness"":""high""}",1960-06-24 01:51:51.777+00,mindfulness,
3253,405,81,f,"{""mindfulness"":""none""}",1968-06-24 02:10:29.963+00,mindfulness,
3259,3105,3726,f,"{""mindfulness"":""high""}",1983-06-24 03:58:21.645+00,mindfulness,
3260,700,284,f,"{""mindfulness"":""medium""}",1965-06-24 04:22:06.587+00,mindfulness,
3261,290,116,f,"{""yoga"":""high""}",1966-06-24 05:10:27.434+00,yoga,
3263,380,152,f,"{""mindfulness"":""none""}",1977-06-24 05:44:56.07+00,mindfulness,
3268,2650,2650,f,"{""mindfulness"":""none""}",1970-06-24 08:04:58.389+00,mindfulness,
3269,315,315,f,"{""mindfulness"":""medium""}",1985-06-24 08:13:22.896+00,mindfulness,
3270,80,257,m,"{""mindfulness"":""medium""}",1990-06-24 08:13:52.488+00,mindfulness,
3274,145,29,f,"{""mindfulness"":""medium""}",1987-06-24 12:24:39.658+00,mindfulness,
3275,700,280,m,"{""mindfulness"":""low""}",1969-06-24 12:35:26.095+00,mindfulness,
3277,655,262,f,"{""mindfulness"":""medium""}",1958-06-24 13:20:30.445+00,mindfulness,
3279,670,670,f,"{""mindfulness"":""medium""}",1954-06-24 13:35:16.989+00,mindfulness,
3282,185,74,f,"{""yoga"":""medium""}",1967-06-24 13:54:01.854+00,yoga,
3288,595,238,m,"{""mindfulness"":""none""}",1981-06-24 15:28:40.983+00,mindfulness,
3290,10,2,f,"{""mindfulness"":""none""}",1976-06-24 16:21:20.912+00,mindfulness,
3292,465,186,f,"{""mindfulness"":""low""}",1962-06-24 16:21:38.33+00,mindfulness,
3301,10,2,m,"{""mindfulness"":""low""}",1978-06-24 17:57:05.439+00,mindfulness,
3303,1315,2133,m,"{""mindfulness"":""low""}",1972-04-27 12:43:25.864+00,mindfulness,
3305,10,2,f,"{""mindfulness"":""medium""}",1965-06-24 18:20:35.821+00,mindfulness,
3307,130,26,f,"{""mindfulness"":""medium""}",1970-06-24 18:38:52.541+00,mindfulness,
3312,1980,1980,f,"{""mindfulness"":""none""}",1940-06-24 19:11:55.071+00,mindfulness,
3314,10,2,m,"{""mindfulness"":""medium""}",1956-06-24 19:28:28.46+00,mindfulness,
3316,150,30,f,"{""mindfulness"":""none""}",1962-06-24 20:30:54.533+00,mindfulness,
3317,65,13,m,"{""mindfulness"":""none""}",1985-06-24 20:30:58.356+00,mindfulness,
3324,145,58,m,"{""mindfulness"":""medium""}",1981-06-24 22:07:59.444+00,mindfulness,
3328,65,13,m,"{""mindfulness"":""none""}",1976-06-24 23:15:05.326+00,mindfulness,
3329,45,9,f,"{""mindfulness"":""none""}",1985-06-24 23:25:11.439+00,mindfulness,
3331,1825,1825,m,"{""mindfulness"":""low""}",1974-06-25 00:04:53.907+00,mindfulness,
3332,1530,918,m,"{""mindfulness"":""low""}",1988-06-25 00:09:59.501+00,mindfulness,
3333,105,21,m,"{""mindfulness"":""none""}",1985-06-25 00:35:55.163+00,mindfulness,
3335,705,282,f,"{""mindfulness"":""high""}",1969-06-25 00:53:56.098+00,mindfulness,
3336,300,60,f,"{""mindfulness"":""medium""}",1962-06-25 01:06:14.607+00,mindfulness,
3337,1300,1857,m,"{""mindfulness"":""low""}",1975-06-25 01:56:22.115+00,mindfulness,
3338,10,2,m,"{""mindfulness"":""low""}",1970-06-25 02:01:24.075+00,mindfulness,
3341,965,386,f,"{""mindfulness"":""none""}",2002-06-25 02:23:16.252+00,mindfulness,
3344,5,1,f,"{""mindfulness"":""none""}",1974-06-25 03:13:24.305+00,mindfulness,
3346,960,384,m,"{""mindfulness"":""none""}",1985-06-25 03:32:55.296+00,mindfulness,
3347,430,172,m,"{""mindfulness"":""medium""}",1981-06-25 03:59:02.229+00,mindfulness,
3348,20,4,f,"{""mindfulness"":""low""}",1990-06-25 04:02:14.389+00,mindfulness,
3350,2015,1612,f,"{""mindfulness"":""none""}",1964-06-25 04:39:14.084+00,mindfulness,
3351,1015,609,m,"{""mindfulness"":""none""}",1995-06-25 04:55:33.749+00,mindfulness,
3352,150,30,f,"{""mindfulness"":""low""}",1969-06-25 05:03:10.54+00,mindfulness,
3353,25,5,m,"{""mindfulness"":""none""}",1992-06-25 05:09:35.061+00,mindfulness,
3354,665,266,f,"{""mindfulness"":""medium""}",1985-06-25 05:26:18.506+00,mindfulness,
3355,65,13,f,"{""mindfulness"":""low""}",1973-06-25 06:33:46.832+00,mindfulness,
3356,2140,15505,f,"{""mindfulness"":""medium""}",1972-06-25 06:40:13.205+00,mindfulness,
3361,735,294,f,"{""mindfulness"":""none""}",1968-06-25 10:14:14.807+00,mindfulness,
3362,690,276,f,"{""mindfulness"":""none""}",1985-06-25 10:54:22.192+00,mindfulness,
3365,2085,1668,f,"{""mindfulness"":""low""}",1978-06-25 12:48:31.87+00,mindfulness,
3366,2710,16368,m,"{""mindfulness"":""low""}",1974-06-25 13:13:08.612+00,mindfulness,
3368,100,20,f,"{""mindfulness"":""medium""}",1959-06-25 13:36:34.044+00,mindfulness,
3370,625,126,f,"{""mindfulness"":""medium""}",1983-06-25 14:05:12.999+00,mindfulness,
3371,1590,318,m,"{""yoga"":""low""}",1979-06-25 14:20:12.309+00,yoga,
3372,230,92,f,"{""yoga"":""none""}",1985-06-25 14:25:06.941+00,yoga,
3375,235,71,f,"{""mindfulness"":""low""}",1974-06-25 15:02:00.519+00,mindfulness,
3377,655,262,f,"{""mindfulness"":""medium""}",1965-06-25 15:24:18.134+00,mindfulness,
3378,1260,1659,f,"{""mindfulness"":""none""}",1972-06-25 15:32:01.574+00,mindfulness,
3379,655,262,f,"{""mindfulness"":""medium""}",1992-06-25 15:50:55.055+00,mindfulness,
3380,10,2,m,"{""mindfulness"":""none""}",1994-06-25 16:15:04.179+00,mindfulness,
3383,80,477,m,"{""mindfulness"":""none""}",1984-06-25 18:05:24.578+00,mindfulness,
3384,5,1,f,"{""yoga"":""medium""}",1961-06-25 18:28:54.59+00,yoga,
3388,315,126,f,"{""mindfulness"":""medium""}",1955-06-25 19:25:00.412+00,mindfulness,
3389,3260,8694,m,"{""mindfulness"":""medium""}",1967-12-15 16:20:54.923+00,mindfulness,
3391,9360,77484,f,"{""mindfulness"":""medium""}",1956-01-21 06:53:38.259+00,mindfulness,
3393,170,34,m,"{""mindfulness"":""medium""}",1985-06-25 22:16:27.267+00,mindfulness,
3394,815,489,m,"{""mindfulness"":""none""}",1960-06-25 22:34:40.385+00,mindfulness,
3395,215,180,f,"{""mindfulness"":""low""}",1983-06-25 22:38:33.861+00,mindfulness,
3399,10,2,f,"{""mindfulness"":""none""}",1983-06-26 00:14:54.837+00,mindfulness,
3400,270,108,f,"{""mindfulness"":""none""}",1994-06-26 00:17:24.436+00,mindfulness,
3401,195,117,f,"{""yoga"":""medium""}",1993-06-26 00:19:14.106+00,yoga,
3406,1870,1870,f,"{""mindfulness"":""medium""}",1982-06-26 02:45:33.565+00,mindfulness,
3407,1385,1108,m,"{""mindfulness"":""none""}",1986-06-26 02:51:00.911+00,mindfulness,
3411,1335,801,f,"{""mindfulness"":""low""}",1988-06-26 03:14:06.515+00,mindfulness,
3413,55,11,m,"{""yoga"":""medium""}",1973-06-26 04:10:04.024+00,yoga,
3418,710,284,f,"{""mindfulness"":""medium""}",1977-06-26 05:34:24.566+00,mindfulness,
3419,1290,774,f,"{""mindfulness"":""medium""}",1986-06-26 05:50:58.247+00,mindfulness,
3421,665,266,f,"{""mindfulness"":""low""}",1975-06-26 07:12:38.334+00,mindfulness,
3426,1310,1834,f,"{""mindfulness"":""low""}",1972-06-26 10:12:53.457+00,mindfulness,
3429,5,1,f,"{""mindfulness"":""none""}",1985-06-26 11:45:16.658+00,mindfulness,
3430,4355,7839,f,"{""mindfulness"":""medium""}",1985-06-26 11:53:10.306+00,mindfulness,2015-08-20 17:43:06.003+00
3431,65,13,m,"{""mindfulness"":""none""}",1992-06-26 12:04:01.81+00,mindfulness,
3433,30,6,f,"{""mindfulness"":""none""}",1985-06-26 13:32:30.304+00,mindfulness,
3434,195,78,m,"{""mindfulness"":""none""}",1972-06-26 13:43:41.674+00,mindfulness,
3436,775,310,f,"{""mindfulness"":""none""}",1952-06-26 14:58:26.506+00,mindfulness,
3437,810,486,f,"{""mindfulness"":""medium""}",1985-06-26 15:12:50.291+00,mindfulness,
3438,30,12,m,"{""mindfulness"":""none""}",1979-06-26 16:15:20.764+00,mindfulness,
3442,10,2,f,"{""mindfulness"":""none""}",1956-06-26 16:58:29.567+00,mindfulness,
3445,675,270,f,"{""mindfulness"":""low""}",1985-06-26 17:42:30.918+00,mindfulness,
3446,435,174,f,"{""mindfulness"":""none""}",1982-06-26 17:55:25.172+00,mindfulness,
3455,25,5,m,"{""mindfulness"":""none""}",1963-06-26 20:09:27.747+00,mindfulness,
3456,2690,3228,m,"{""mindfulness"":""low""}",1951-06-26 20:28:12.013+00,mindfulness,
3457,3455,25770,f,"{""mindfulness"":""none""}",1981-06-26 20:31:57.388+00,mindfulness,
3458,515,103,f,"{""mindfulness"":""none""}",1987-06-26 20:50:49.128+00,mindfulness,
3459,10,2,f,"{""mindfulness"":""medium""}",1961-06-26 21:14:05.592+00,mindfulness,
3460,400,80,f,"{""mindfulness"":""low""}",1948-06-26 21:22:03.797+00,mindfulness,
3461,125,25,f,"{""mindfulness"":""low""}",1996-06-26 21:31:57.367+00,mindfulness,
3462,955,382,f,"{""mindfulness"":""medium""}",1959-06-26 21:37:28.565+00,mindfulness,
3464,3445,7579,m,"{""mindfulness"":""none""}",1984-06-26 22:24:45.206+00,mindfulness,
3465,2440,15940,f,"{""mindfulness"":""low""}",1978-06-26 23:16:59.453+00,mindfulness,
3466,10,2,f,"{""mindfulness"":""low""}",1996-06-26 23:24:22.18+00,mindfulness,
3468,2700,6108,f,"{""mindfulness"":""medium""}",1964-06-27 00:18:56.094+00,mindfulness,
3469,30,6,f,"{""mindfulness"":""none""}",1966-06-27 00:56:27.599+00,mindfulness,
3473,1235,741,f,"{""mindfulness"":""low""}",1963-06-27 01:20:09.036+00,mindfulness,
3475,255,220,m,"{""mindfulness"":""low""}",1964-06-27 01:36:18.119+00,mindfulness,
3476,675,270,m,"{""mindfulness"":""low""}",1994-06-27 02:09:26.76+00,mindfulness,
3478,5,1,f,"{""mindfulness"":""high""}",1975-06-27 02:14:56.92+00,mindfulness,
3479,75,15,f,"{""mindfulness"":""none""}",1989-06-27 02:24:07.951+00,mindfulness,
3480,9885,55340,m,"{""mindfulness"":""medium""}",1971-06-27 02:30:40.857+00,mindfulness,2015-07-20 17:23:08.014+00
3481,1985,3180,f,"{""mindfulness"":""low""}",1967-06-27 02:30:35.513+00,mindfulness,
3486,90,18,f,"{""mindfulness"":""none""}",1969-06-27 03:15:44.187+00,mindfulness,
3488,115,23,m,"{""mindfulness"":""none""}",1969-06-27 03:44:47.816+00,mindfulness,
3489,25,5,f,"{""mindfulness"":""medium""}",1974-06-27 04:03:43.997+00,mindfulness,
3491,1895,11150,f,"{""mindfulness"":""medium""}",1969-06-27 04:50:29.034+00,mindfulness,2015-08-20 17:44:09.003+00
3495,505,404,f,"{""mindfulness"":""medium""}",1977-06-27 09:24:43.195+00,mindfulness,
3496,20,4,f,"{""yoga"":""none""}",1962-06-27 10:08:09.705+00,yoga,
3497,120,24,f,"{""mindfulness"":""none""}",1978-06-27 10:06:55.196+00,mindfulness,
3498,280,112,m,"{""mindfulness"":""none""}",1983-06-27 10:22:23.002+00,mindfulness,
3502,535,214,f,"{""mindfulness"":""low""}",1966-06-27 11:45:20.543+00,mindfulness,
3503,310,186,f,"{""mindfulness"":""none""}",1953-06-27 13:01:58.842+00,mindfulness,
3504,475,95,m,"{""mindfulness"":""low""}",1967-06-27 13:11:18.238+00,mindfulness,
3506,410,82,f,"{""mindfulness"":""low""}",1954-06-27 13:27:51.194+00,mindfulness,
3508,750,15070,f,"{""mindfulness"":""none""}",1975-06-16 08:00:30.785+00,mindfulness,
3509,100,40,m,"{""mindfulness"":""low""}",1990-06-27 13:58:58.694+00,mindfulness,
3510,405,81,f,"{""mindfulness"":""none""}",1985-06-27 14:11:17.487+00,mindfulness,
3511,2260,122360,f,"{""mindfulness"":""high""}",1953-06-27 14:16:56.971+00,mindfulness,2015-07-02 05:02:56.578+00
3514,615,246,f,"{""mindfulness"":""low""}",1967-06-27 15:10:22.634+00,mindfulness,
3523,2435,3884,f,"{""mindfulness"":""none""}",1980-06-27 17:40:11.17+00,mindfulness,
3524,3775,3775,f,"{""yoga"":""medium""}",1969-06-27 17:46:53.01+00,yoga,
3525,980,392,m,"{""mindfulness"":""none""}",1985-06-27 18:00:27.201+00,mindfulness,
3527,145,58,f,"{""mindfulness"":""none""}",1963-06-27 18:34:15.162+00,mindfulness,
3528,180,108,m,"{""mindfulness"":""none""}",1981-06-27 19:20:39.106+00,mindfulness,
3533,700,280,m,"{""mindfulness"":""low""}",1970-06-27 20:47:56.836+00,mindfulness,
3534,625,250,f,"{""mindfulness"":""low""}",1991-06-27 20:50:04.218+00,mindfulness,
3537,1200,960,m,"{""mindfulness"":""medium""}",1987-06-27 21:23:34.586+00,mindfulness,
3540,550,110,m,"{""mindfulness"":""low""}",1946-06-27 21:46:48.41+00,mindfulness,
3542,670,502,f,"{""mindfulness"":""low""}",1963-06-27 22:07:57.305+00,mindfulness,
3544,700,280,f,"{""mindfulness"":""medium""}",1956-06-27 22:51:57.669+00,mindfulness,
3546,690,276,f,"{""mindfulness"":""none""}",1985-06-27 23:15:22.041+00,mindfulness,
3549,655,262,f,"{""mindfulness"":""none""}",1949-06-28 00:01:59.366+00,mindfulness,
3551,810,324,m,"{""mindfulness"":""none""}",1977-06-28 00:32:38.414+00,mindfulness,
3553,790,632,m,"{""mindfulness"":""none""}",1960-06-28 01:22:03.217+00,mindfulness,
3555,775,1484,f,"{""mindfulness"":""medium""}",1959-06-28 01:41:46.004+00,mindfulness,
3556,1505,1884,f,"{""mindfulness"":""medium""}",1956-06-28 01:43:02.203+00,mindfulness,
3560,35,7,f,"{""mindfulness"":""medium""}",1959-06-28 02:13:17.16+00,mindfulness,
3565,2390,2390,f,"{""mindfulness"":""low""}",1957-06-28 04:45:28.018+00,mindfulness,
3568,405,81,m,"{""mindfulness"":""low""}",1971-06-28 05:56:12.204+00,mindfulness,
3569,765,459,f,"{""yoga"":""high""}",1974-06-28 07:46:12.057+00,yoga,
3570,715,286,m,"{""mindfulness"":""none""}",1962-06-28 08:16:05.882+00,mindfulness,
3571,125,25,f,"{""mindfulness"":""medium""}",1955-06-28 08:22:01.771+00,mindfulness,
3572,1160,1446,f,"{""mindfulness"":""none""}",1985-06-28 08:34:30.017+00,mindfulness,
3574,130,26,f,"{""mindfulness"":""none""}",1949-06-28 09:35:26.355+00,mindfulness,
3575,1785,3927,f,"{""mindfulness"":""none""}",1970-06-28 09:56:18.915+00,mindfulness,
3579,485,97,f,"{""mindfulness"":""medium""}",1942-06-28 12:26:24.004+00,mindfulness,
3582,1055,633,m,"{""mindfulness"":""low""}",1953-06-28 13:09:36.435+00,mindfulness,
3586,690,276,m,"{""mindfulness"":""low""}",1974-06-28 13:54:38.263+00,mindfulness,
3587,415,166,m,"{""mindfulness"":""medium""}",1982-06-28 14:41:49.207+00,mindfulness,
3590,1265,759,f,"{""mindfulness"":""none""}",1985-06-28 15:43:19.559+00,mindfulness,
3592,10,2,f,"{""mindfulness"":""medium""}",1952-06-28 15:50:43.456+00,mindfulness,
3595,5525,9528,f,"{""mindfulness"":""low""}",1953-06-28 16:31:09.223+00,mindfulness,
3596,1630,1304,f,"{""mindfulness"":""none""}",1964-06-28 16:36:08.212+00,mindfulness,
3599,575,230,m,"{""mindfulness"":""none""}",1955-06-28 17:17:07.102+00,mindfulness,
3600,140,84,f,"{""mindfulness"":""none""}",1958-06-28 17:21:20.123+00,mindfulness,
3601,700,280,f,"{""mindfulness"":""none""}",1985-06-28 17:33:24.39+00,mindfulness,
3602,405,162,m,"{""mindfulness"":""none""}",1987-06-28 17:37:31.793+00,mindfulness,
3603,1405,1405,f,"{""mindfulness"":""none""}",1952-06-28 17:45:23.381+00,mindfulness,
3604,5,1,f,"{""mindfulness"":""none""}",1963-06-28 17:52:04.366+00,mindfulness,
3605,655,1077,m,"{""mindfulness"":""medium""}",1952-06-28 18:30:35.1+00,mindfulness,
3606,165,66,f,"{""mindfulness"":""none""}",1985-06-28 18:49:03.19+00,mindfulness,
3607,225,135,f,"{""mindfulness"":""low""}",1959-06-28 19:17:33.189+00,mindfulness,
3609,15,3,f,"{""mindfulness"":""low""}",1931-06-28 20:22:23.983+00,mindfulness,
3610,355,216,m,"{""mindfulness"":""none""}",1985-06-28 20:31:20.283+00,mindfulness,
3613,435,174,f,"{""mindfulness"":""none""}",1959-06-28 21:40:20.133+00,mindfulness,
3614,20,4,m,"{""mindfulness"":""none""}",1985-06-28 21:45:18.187+00,mindfulness,
3615,1265,506,m,"{""mindfulness"":""low""}",1987-06-28 22:12:45.379+00,mindfulness,
3616,3120,29485,f,"{""mindfulness"":""medium""}",1982-06-28 22:23:07.359+00,mindfulness,
3617,1285,771,f,"{""mindfulness"":""medium""}",1962-06-28 22:56:12.486+00,mindfulness,
3620,600,120,f,"{""mindfulness"":""none""}",1963-06-28 23:46:13.611+00,mindfulness,
3621,6540,26129,f,"{""mindfulness"":""low""}",1962-06-28 23:59:04.57+00,mindfulness,
3623,2505,3006,f,"{""mindfulness"":""low""}",1942-06-29 00:52:29.452+00,mindfulness,
3625,55,11,f,"{""mindfulness"":""high""}",1989-06-29 01:08:31.747+00,mindfulness,
3626,1100,880,m,"{""mindfulness"":""medium""}",1971-06-29 01:28:41.802+00,mindfulness,
3627,35,7,f,"{""mindfulness"":""medium""}",1952-06-29 01:37:01.878+00,mindfulness,
3629,655,262,f,"{""mindfulness"":""none""}",1979-06-29 02:23:39.795+00,mindfulness,
3631,115,23,m,"{""mindfulness"":""medium""}",1950-06-29 03:04:50.111+00,mindfulness,
3634,1395,837,m,"{""mindfulness"":""medium""}",1952-06-29 03:51:23.764+00,mindfulness,
3635,690,276,m,"{""mindfulness"":""low""}",1967-06-29 04:07:22.73+00,mindfulness,
3636,10,2,m,"{""mindfulness"":""low""}",1975-06-29 04:15:55.967+00,mindfulness,
3638,25,5,f,"{""mindfulness"":""none""}",2001-06-29 07:04:59.936+00,mindfulness,
3639,160,32,m,"{""mindfulness"":""low""}",1962-06-29 09:26:21.284+00,mindfulness,
3640,65,13,m,"{""mindfulness"":""none""}",1976-06-29 09:57:05.585+00,mindfulness,
3641,5,1,m,"{""mindfulness"":""medium""}",1981-06-29 10:13:57.351+00,mindfulness,
3642,445,979,m,"{""mindfulness"":""none""}",1963-06-29 10:55:57.154+00,mindfulness,
3644,1285,1028,m,"{""mindfulness"":""none""}",1964-06-29 11:00:33.917+00,mindfulness,
3645,650,260,m,"{""mindfulness"":""none""}",1985-06-29 11:24:09.758+00,mindfulness,
3646,70,14,f,"{""mindfulness"":""none""}",1968-06-29 12:47:34.9+00,mindfulness,
3647,15,3,f,"{""mindfulness"":""none""}",1969-06-29 12:56:15.1+00,mindfulness,
3649,65,26,m,"{""mindfulness"":""medium""}",1969-06-29 13:42:49.544+00,mindfulness,
3652,625,396,m,"{""mindfulness"":""low""}",1954-06-29 14:22:56.879+00,mindfulness,
3655,180,36,f,"{""mindfulness"":""medium""}",1985-06-29 15:24:45.078+00,mindfulness,
3656,20,4,m,"{""mindfulness"":""medium""}",1942-06-29 15:43:50.301+00,mindfulness,
3657,140,28,f,"{""mindfulness"":""none""}",1967-06-29 16:08:51.796+00,mindfulness,
3660,580,1936,m,"{""mindfulness"":""medium""}",1988-06-29 16:34:36.856+00,mindfulness,
3661,3125,3750,f,"{""mindfulness"":""none""}",1976-07-01 13:12:51.022+00,mindfulness,
3663,720,576,m,"{""mindfulness"":""medium""}",1997-06-29 17:17:06.347+00,mindfulness,
3666,765,478,f,"{""mindfulness"":""none""}",1958-06-29 17:39:38.4+00,mindfulness,
3669,180,72,f,"{""mindfulness"":""none""}",1985-06-29 18:45:12.054+00,mindfulness,
