ID,subscribedYN,sec,sessions_completed,series_completed,experience,focus_n,gender_n,dob_given
15410,0,2615,5,0,3,0,0,0
15411,0,240,5,0,2,0,0,0
15412,0,90,1,0,3,0,0,0
15413,0,1200,3,0,3,0,1,0
15414,0,1300,7,0,2,0,0,0
15415,0,125,1,0,1,0,1,0
15416,0,180,2,0,2,0,0,0
15417,0,585,4,0,1,0,0,0
15418,0,1385,7,0,2,0,1,1
15419,0,200,10,0,1,0,1,0
15420,1,4930,11,0,3,0,1,0
15421,0,120,2,0,2,0,1,0
15422,0,540,4,0,3,0,0,0
15423,0,180,2,0,1,0,0,0
15424,0,615,4,0,2,0,1,0
15425,0,125,2,0,1,0,0,0
15426,0,970,4,0,3,0,0,0
15427,0,120,2,0,3,0,1,0
15428,0,180,2,0,2,0,0,0
15429,0,2405,7,0,3,0,0,0
15430,0,660,1,0,1,0,1,0
15431,0,105,1,0,2,0,0,0
15432,0,415,2,0,1,1,1,0
15433,0,115,2,0,2,0,0,1
15434,0,185,2,0,1,0,1,0
15435,0,190,2,0,2,0,0,0
15436,0,960,5,0,3,0,0,0
15437,0,180,2,0,3,1,0,0
15438,0,175,1,0,3,0,0,0
15439,1,4120,10,0,3,0,1,0
15440,0,25,1,0,1,0,1,0
15441,0,185,2,0,2,0,0,0
15442,0,365,3,0,2,0,1,0
15443,0,340,2,0,2,0,1,0
15444,0,555,4,0,2,0,0,0
15445,0,430,3,0,1,1,0,0
15446,0,4410,9,0,3,0,0,0
15447,0,60,1,0,1,0,0,0
15448,0,190,1,0,3,0,0,0
15449,0,320,2,0,3,0,1,0
15450,0,190,8,0,1,0,0,0
15451,0,130,2,0,1,1,0,0
15452,0,225,4,0,3,0,0,0
15453,0,175,2,0,2,0,0,1
15454,0,525,4,0,1,0,0,0
15455,0,2740,7,0,3,0,1,0
15456,0,125,2,0,1,0,0,0
15457,0,120,2,0,1,0,0,0
15458,0,4155,12,0,3,0,1,0
15459,0,180,2,0,1,0,0,0
15460,0,1045,8,0,3,0,0,0
15461,0,750,3,0,3,0,0,0
15462,0,45,1,0,3,0,0,0
15463,0,60,1,0,2,0,0,0
15464,0,990,7,0,3,0,0,0
15465,0,180,2,0,1,1,0,0
15466,0,250,4,0,3,0,0,0
15467,0,335,1,0,4,0,0,0
15468,0,250,2,0,2,0,1,0
15469,0,80,1,0,2,0,1,0
15470,0,4825,13,0,2,0,1,0
15471,0,1705,5,0,3,0,0,0
15472,0,30,1,0,1,0,0,0
15473,0,95,1,0,3,0,1,0
15474,0,555,4,0,1,0,1,0
15475,0,15,1,0,1,0,0,0
15476,1,12590,21,0,3,0,0,0
15477,0,345,1,0,1,0,0,0
15478,0,3585,13,0,1,0,0,0
15479,1,10265,21,0,4,0,1,0
15480,0,90,1,0,2,0,0,0
15481,0,5335,23,2,4,0,0,0
15482,0,520,3,0,1,1,1,0
15483,0,640,6,0,3,0,0,0
15484,0,1195,7,0,2,0,0,0
15485,0,60,1,0,2,0,0,0
15486,0,305,3,0,1,1,0,0
15487,0,295,3,0,2,0,0,0
15488,0,120,2,0,1,0,1,0
15489,0,100,1,0,1,0,0,0
15490,0,100,1,0,3,0,0,0
15491,0,1815,8,0,3,0,0,0
15492,1,11855,47,0,3,0,0,0
15493,0,90,1,0,1,0,0,0
15494,0,95,1,0,3,0,0,0
15495,0,60,1,0,3,0,1,0
15496,0,80,1,0,3,0,0,0
15497,0,795,6,0,3,0,0,0
15498,0,255,4,0,2,0,0,0
15499,0,2435,12,2,2,0,1,0
15500,0,750,5,0,2,0,1,1
15501,0,585,4,0,1,0,0,0
15502,0,580,4,0,2,0,0,0
15503,0,830,5,0,1,0,0,0
15504,0,120,2,0,2,0,0,0
15505,1,6075,34,2,2,0,1,0
15506,0,110,1,0,2,0,1,0
15507,0,775,6,0,3,0,1,0
15508,1,3475,5,0,2,0,1,0
15509,0,1695,7,0,3,0,0,0
15510,0,525,4,0,4,1,0,0
15511,0,1630,7,0,3,0,0,1
15512,0,180,2,0,2,0,1,0
15513,0,4070,21,1,1,0,1,0
15514,0,305,6,0,2,0,1,0
15515,0,175,2,0,1,0,1,0
15516,0,250,2,0,1,1,1,0
15517,0,70,1,0,1,0,0,0
15518,0,745,3,0,2,0,1,0
15519,0,765,2,0,1,0,0,0
15520,0,175,2,0,1,0,1,0
15521,0,95,1,0,3,1,1,0
15522,0,60,1,0,1,0,0,0
15523,0,415,5,0,1,0,0,0
15524,0,775,4,0,2,0,1,0
15525,0,820,6,0,1,0,0,0
15526,0,90,1,0,2,0,0,0
15527,0,495,2,0,1,0,1,0
15528,0,125,2,0,1,0,1,0
15529,0,1470,7,0,1,0,1,0
15530,0,2970,5,0,3,0,0,0
15531,0,3070,9,0,3,0,1,0
15532,0,1475,4,0,3,0,1,0
15533,0,90,1,0,3,0,0,0
15534,0,95,1,0,3,1,0,0
15535,0,140,1,0,3,1,0,0
15536,0,805,6,0,3,0,1,0
15537,0,445,9,0,3,0,0,0
15538,0,1420,7,0,1,0,0,0
15539,0,260,3,0,1,1,0,0
15540,1,9370,23,6,2,0,0,0
15541,0,60,1,0,4,0,1,0
15542,0,4595,2,0,1,0,0,0
15543,0,40,2,0,2,0,1,0
15544,0,140,3,0,1,0,1,0
15545,0,550,5,0,1,0,1,0
15546,0,1510,3,0,1,0,1,0
15547,0,85,1,0,1,0,1,1
15548,0,780,4,0,2,0,1,0
15549,0,290,1,0,2,0,0,0
15550,0,955,3,0,1,0,0,0
15551,0,400,2,0,2,0,0,0
15552,0,490,7,0,2,0,1,0
15553,1,1095,5,0,2,0,1,1
15554,0,1250,3,0,3,1,0,0
15555,0,170,1,0,1,0,1,0
15556,0,1605,7,0,1,0,0,0
15557,0,85,1,0,1,0,1,0
15558,0,40,4,0,1,0,1,0
15559,0,745,4,0,3,0,1,0
15560,0,2720,10,0,1,0,0,0
15561,0,115,2,0,1,0,0,0
15562,0,375,3,0,3,0,0,0
15563,0,180,2,0,3,1,1,0
15564,0,120,2,0,2,0,1,0
15565,1,5550,15,0,4,0,1,0
15566,1,5795,10,0,3,0,0,0
15567,1,9355,27,2,1,0,0,0
15568,0,580,4,0,2,0,0,0
15569,0,485,3,0,1,0,0,0
15570,0,90,1,0,3,1,1,0
15571,0,1470,8,0,1,1,0,0
15572,0,180,2,0,1,0,0,0
15573,0,1015,4,0,1,0,0,0
15574,0,1580,9,0,2,0,0,0
15575,0,190,2,0,1,1,0,0
15576,0,145,2,0,2,0,1,0
15577,0,9385,18,0,3,0,0,0
15578,1,11360,10,0,3,0,0,0
15579,0,95,1,0,3,0,0,0
15580,0,175,2,0,2,0,1,0
15581,0,3815,5,0,3,1,0,0
15582,0,90,1,0,3,0,1,0
15583,0,540,5,0,1,0,0,1
15584,0,585,4,0,1,0,0,0
15585,0,660,3,0,4,0,0,0
15586,0,1755,10,0,2,0,0,0
15587,0,180,2,0,2,0,0,0
15588,0,135,1,0,3,1,0,0
15589,0,95,1,0,2,0,0,0
15590,0,4250,23,0,3,0,1,0
15591,0,2200,11,0,2,0,0,0
15592,0,185,2,0,1,0,0,0
15593,0,540,4,0,1,0,1,0
15594,0,4085,12,3,1,0,1,0
15595,0,880,5,0,1,1,0,1
15596,0,1140,6,0,1,0,0,0
15597,0,120,2,0,3,1,1,0
15598,0,100,1,0,3,1,0,0
15599,0,425,5,0,2,0,0,0
15600,0,1455,7,0,2,0,0,0
15601,0,1740,8,0,2,0,0,0
15602,0,1620,12,0,3,0,0,0
15603,0,1975,7,0,3,0,0,0
15604,0,1325,4,0,3,1,0,0
15605,0,2250,7,0,3,0,1,0
15606,0,780,4,0,1,0,1,0
15607,0,335,4,0,2,0,0,0
15608,0,40,1,0,2,0,1,0
15609,0,505,4,0,2,0,1,0
15610,0,180,3,0,2,0,1,0
15611,0,125,2,0,4,1,0,0
15612,0,190,2,0,2,0,0,0
15613,0,1880,10,0,2,0,1,0
15614,0,190,2,0,1,0,0,0
15615,0,570,4,0,2,0,0,0
15616,0,210,5,0,1,0,0,1
15617,0,115,2,0,2,0,0,0
15618,0,470,5,0,2,0,0,0
15619,0,5905,17,0,1,0,0,0
15620,0,3480,10,0,1,1,0,0
15621,0,120,2,0,2,0,1,0
15622,0,945,5,0,2,0,0,0
15623,0,180,2,0,2,0,0,0
15624,0,180,2,0,2,0,0,0
15625,0,2000,9,0,2,0,0,0
15626,0,1065,5,0,1,1,0,0
15627,0,90,1,0,1,0,0,0
15628,0,115,1,0,2,0,0,0
15629,0,190,2,0,3,0,0,0
15630,0,1230,12,0,2,0,0,0
15631,0,1640,5,0,3,0,0,0
15632,0,1015,3,0,2,0,0,0
15633,0,210,3,0,2,0,0,0
15634,0,3560,6,0,3,0,0,0
15635,0,1580,4,0,1,0,0,0
15636,0,120,2,0,3,0,0,0
15637,0,240,3,0,1,1,0,0
15638,0,60,1,0,1,0,0,0
15639,0,115,2,0,3,0,0,0
15640,0,180,2,0,1,0,1,0
15641,0,825,5,0,2,0,0,0
15642,0,2495,8,0,3,0,0,0
15643,0,585,3,0,3,0,1,0
15644,0,480,4,0,1,0,1,0
15645,0,4335,19,0,3,1,1,1
15646,0,120,2,0,1,0,1,0
15647,0,890,2,0,2,0,1,0
15648,0,125,3,0,3,0,0,0
15649,0,925,3,0,3,0,0,0
15650,0,605,3,0,1,0,0,0
15651,0,330,3,0,3,0,0,0
15652,0,895,4,0,1,0,0,0
15653,0,585,4,0,3,0,0,0
15654,0,675,2,0,1,0,1,0
15655,0,6455,12,0,3,1,0,0
15656,0,645,7,0,2,0,0,0
15657,0,185,2,0,2,0,0,0
15658,0,285,2,0,2,0,0,0
15659,0,9665,36,2,2,0,0,0
15660,0,190,3,0,2,1,1,0
15661,0,705,2,0,4,0,0,0
15662,0,95,1,0,2,0,0,0
15663,1,1300,8,0,3,0,0,0
15664,0,180,2,0,1,0,0,0
15665,0,90,1,0,1,0,0,0
15666,0,2285,9,0,3,0,0,0
15667,0,235,3,0,2,0,0,0
15668,0,200,3,0,3,1,0,0
15669,0,3425,6,0,2,0,0,0
15670,0,120,2,0,1,0,0,0
15671,0,275,3,0,2,0,1,0
15672,0,90,1,0,1,0,0,0
15673,0,1175,8,0,1,0,1,0
15674,0,60,1,0,2,0,0,0
15675,0,180,2,0,2,0,0,0
15676,0,185,2,0,2,0,0,0
15677,0,830,5,0,1,0,0,0
15678,0,185,2,0,1,0,0,0
15679,0,80,1,0,4,1,0,0
15680,0,90,1,0,3,0,0,0
15681,0,970,9,0,3,0,0,0
15682,0,405,2,0,3,1,0,0
15683,0,485,4,0,2,0,0,0
15684,0,180,2,0,2,0,0,0
15685,0,2340,11,2,3,0,0,1
15686,0,120,2,0,3,1,1,0
15687,0,510,4,0,3,0,0,0
15688,0,405,8,0,3,0,1,0
15689,0,13210,38,2,3,0,0,0
15690,0,125,2,0,1,0,0,0
15691,0,155,3,0,3,0,0,0
15692,0,3650,12,2,1,0,1,0
15693,0,730,4,0,1,0,1,0
15694,1,31305,77,15,4,0,0,0
15695,0,1600,6,0,1,1,0,0
15696,0,500,4,0,4,1,1,0
15697,0,290,1,0,2,0,0,0
15698,0,120,2,0,3,1,1,1
15699,0,3625,12,0,2,0,1,0
15700,0,1420,7,0,2,0,0,0
15701,0,70,2,0,3,0,0,0
15702,0,240,5,0,3,0,0,0
15703,0,230,2,0,1,0,0,0
15704,0,180,2,0,2,0,0,0
15705,0,3180,7,0,3,0,0,0
15706,0,1825,3,0,3,0,0,0
15707,0,120,2,0,1,0,0,0
15708,0,120,2,0,2,0,1,0
15709,0,605,6,0,3,0,0,0
15710,0,195,3,0,3,0,0,0
15711,0,295,4,0,3,0,0,0
15712,0,340,3,0,2,0,1,0
15713,0,665,2,0,4,0,0,0
15714,0,90,1,0,3,0,0,0
15715,0,1480,5,0,2,0,0,0
15716,0,145,3,0,2,0,0,0
15717,0,170,2,0,3,0,1,0
15718,0,60,1,0,2,0,0,0
15719,0,395,2,0,4,0,1,0
15720,0,1150,4,0,3,0,0,0
15721,0,1835,8,0,3,1,0,0
15722,0,185,3,0,2,0,0,0
15723,0,90,1,0,3,0,0,0
15724,0,120,2,0,1,0,0,0
15725,0,395,3,0,2,0,1,0
15726,0,540,7,0,1,0,0,0
15727,1,575,4,0,3,0,0,0
15728,0,255,4,0,2,0,0,0
15729,0,525,4,0,1,0,0,0
15730,0,1665,8,0,1,0,0,0
15731,0,200,2,0,2,0,1,0
15732,1,16325,67,0,2,0,0,0
15733,0,170,2,0,2,0,1,0
15734,0,1840,9,0,1,0,0,0
15735,0,130,3,0,1,0,0,0
15736,0,2400,7,0,3,0,1,1
15737,0,180,2,0,1,0,0,0
15738,0,330,3,0,1,0,1,0
15739,0,120,2,0,3,0,0,0
15740,0,670,5,0,3,0,1,0
15741,0,120,2,0,3,0,0,0
15742,0,90,1,0,1,0,0,0
15743,0,1095,6,0,2,0,0,0
15744,0,895,3,0,1,0,1,0
15745,0,2065,8,0,3,0,0,0
15746,0,170,2,0,1,0,1,0
15747,0,145,3,0,3,0,0,0
15748,0,170,1,0,1,0,0,0
15749,0,11380,42,0,3,0,1,1
15750,0,120,2,0,1,1,0,0
15751,0,550,3,0,4,1,1,0
15752,0,3105,7,0,1,0,0,0
15753,0,3495,9,0,3,1,1,0
15754,0,60,1,0,1,0,0,0
15755,0,120,2,0,1,1,0,0
15756,0,215,3,0,3,0,1,0
15757,0,315,1,0,1,0,0,0
15758,0,4280,15,0,2,0,0,0
15759,0,14560,34,0,3,0,1,0
15760,0,365,5,0,3,0,0,0
15761,0,245,3,0,3,1,1,0
15762,0,445,5,0,3,0,0,0
15763,0,6495,14,0,2,0,1,0
15764,0,330,3,0,1,0,0,0
15765,0,260,5,0,2,0,0,0
15766,0,120,2,0,1,0,0,0
15767,0,460,3,0,2,0,0,0
15768,0,775,4,0,3,0,0,0
15769,0,115,2,0,3,0,0,0
15770,0,85,1,0,2,1,1,0
15771,0,95,1,0,3,0,0,0
15772,0,105,2,0,3,0,0,0
15773,0,6615,25,0,1,0,0,0
15774,0,175,2,0,3,0,1,0
15775,0,410,2,0,2,0,0,0
15776,0,155,1,0,2,0,0,0
15777,0,640,4,0,3,0,0,0
15778,0,2030,11,1,3,1,0,1
15779,0,90,1,0,2,0,1,0
15780,0,180,2,0,1,0,0,0
15781,0,295,4,0,3,0,0,0
15782,0,120,2,0,3,0,0,0
15783,0,3370,10,0,2,0,0,0
15784,0,515,4,0,1,0,0,0
15785,0,500,3,0,1,0,0,0
15786,0,1440,8,0,2,0,0,0
15787,0,205,1,0,1,0,1,0
15788,0,500,3,0,2,0,0,1
15789,1,11005,16,0,3,0,0,0
15790,1,10315,22,0,3,0,1,1
15791,0,105,1,0,1,0,0,0
15792,1,7725,34,0,3,0,0,0
15793,0,535,4,0,1,0,0,0
15794,0,120,2,0,1,1,0,0
15795,1,15085,37,0,1,0,0,0
15796,0,45,7,0,1,0,0,0
15797,0,485,3,0,3,0,1,0
15798,0,3600,9,0,3,0,1,0
15799,0,115,2,0,3,1,0,0
15800,0,1370,3,0,1,0,0,0
15801,0,820,6,0,1,0,0,0
15802,0,785,5,0,1,0,0,0
15803,0,60,1,0,1,1,0,0
15804,0,300,6,0,3,0,0,0
15805,0,185,2,0,1,0,0,0
15806,0,495,4,0,4,0,0,0
15807,0,240,4,0,3,0,1,0
15808,0,190,2,0,1,0,0,0
15809,0,2220,9,0,3,0,1,1
15810,0,560,5,0,2,0,1,0
15811,0,1460,6,0,3,0,0,0
15812,0,3780,14,2,1,0,0,0
15813,0,120,2,0,2,0,0,0
15814,0,125,2,0,2,0,0,0
15815,0,180,2,0,1,0,0,0
15816,0,330,5,0,1,0,0,0
15817,0,5185,26,2,2,0,0,0
15818,0,145,2,0,3,0,0,1
15819,0,125,1,0,1,0,0,0
15820,0,90,1,0,1,0,0,0
15821,0,715,4,0,2,0,0,0
15822,0,1670,10,0,1,0,0,0
15823,0,840,5,0,3,0,0,0
15824,1,3625,15,2,2,0,0,0
15825,0,1050,5,0,3,1,0,1
15826,0,120,2,0,3,1,1,0
15827,0,810,5,0,1,0,0,0
15828,0,710,8,0,1,0,0,0
15829,0,500,4,0,1,0,1,0
15830,0,120,2,0,1,1,1,0
15831,0,330,3,0,2,0,0,0
15832,0,225,2,0,3,0,0,0
15833,0,535,4,0,2,0,0,0
15834,0,3065,5,0,3,0,0,0
15835,0,1805,7,0,3,0,0,0
15836,0,1175,8,0,3,0,0,0
15837,0,2210,8,0,3,1,1,0
15838,0,2110,6,0,3,1,0,0
15839,0,235,2,0,4,1,0,0
15840,0,790,4,0,1,0,1,1
15841,0,10670,24,0,3,0,1,0
15842,0,5310,11,0,3,0,0,1
15843,0,375,1,0,3,0,0,0
15844,1,1725,10,0,3,0,0,0
15845,0,510,4,0,1,0,0,0
15846,0,1385,12,0,1,0,0,0
15847,0,405,2,0,1,1,1,0
15848,0,2205,13,0,1,0,1,0
15849,0,200,2,0,3,0,0,0
15850,0,355,3,0,1,0,0,0
15851,0,90,1,0,1,0,0,0
15852,0,380,6,0,1,0,0,0
15853,0,3365,12,0,3,0,0,0
15854,0,335,3,0,2,0,0,0
15855,0,515,4,0,1,0,0,0
15856,0,750,5,0,2,0,0,0
15857,0,120,2,0,1,0,0,0
15858,0,575,4,0,1,1,0,0
15859,0,170,2,0,2,0,0,0
15860,0,220,3,0,2,0,0,0
15861,0,525,2,0,1,0,0,0
15862,0,185,2,0,1,0,0,0
15863,0,105,1,0,2,0,0,0
15864,0,3660,16,2,2,0,0,0
15865,0,65,1,0,2,0,0,0
15866,1,7435,30,1,3,0,0,0
15867,0,640,5,0,2,0,0,0
15868,0,180,2,0,3,0,0,0
15869,0,2075,9,0,1,0,0,0
15870,0,3170,16,0,2,0,0,0
15871,0,510,4,0,1,0,0,0
15872,0,350,2,0,2,0,0,0
15873,0,95,1,0,1,0,0,0
15874,0,1715,6,0,2,0,0,0
15875,0,90,1,0,3,0,0,0
15876,0,1630,10,0,3,0,0,0
15877,0,1295,7,0,3,0,0,0
15878,0,200,3,0,3,1,0,0
15879,0,1435,5,0,3,0,0,0
15880,0,265,1,0,2,0,0,0
15881,0,340,5,0,2,0,0,0
15882,0,400,2,0,2,0,0,0
15883,0,90,2,0,1,0,0,0
15884,0,60,1,0,2,0,0,0
15885,0,340,6,0,3,0,0,0
15886,0,95,1,0,2,0,0,0
15887,0,90,1,0,2,0,0,0
15888,0,525,7,0,3,0,0,0
15889,0,250,4,0,4,0,0,0
15890,0,295,4,0,1,0,0,0
15891,0,180,2,0,2,0,0,0
15892,0,265,3,0,1,1,0,0
15893,0,1395,4,0,1,1,0,0
15894,0,500,4,0,3,0,0,0
15895,0,300,4,0,3,0,0,0
15896,0,2915,14,2,3,0,0,0
15897,0,600,4,0,1,1,0,0
15898,0,505,4,0,1,0,0,0
15899,0,180,2,0,3,0,0,0
15900,0,7515,17,0,2,0,0,0
15901,0,230,3,0,1,0,0,0
15902,0,560,4,0,2,0,0,0
15903,0,65,1,0,1,1,0,0
15904,0,3025,18,0,3,0,0,0
15905,0,515,4,0,1,1,0,0
15906,0,560,4,0,3,0,0,0
15907,0,510,4,0,3,0,0,0
15908,0,455,4,0,2,0,0,0
15909,0,90,1,0,2,0,0,1
15910,0,445,4,0,2,0,0,0
15911,0,510,4,0,2,0,0,0
15912,0,220,3,0,3,0,0,0
15913,0,1335,5,0,1,0,0,0
15914,0,2240,12,0,3,0,0,0
15915,0,185,3,0,2,0,1,0
15916,0,130,4,0,1,0,1,0
15917,0,2455,15,0,2,0,1,0
15918,0,415,5,0,1,0,0,0
15919,0,180,2,0,1,1,0,0
15920,1,1890,7,0,3,0,1,0
15921,0,65,1,0,2,0,1,0
15922,0,90,3,0,1,0,1,0
15923,0,1910,9,0,2,0,1,0
15924,0,120,2,0,1,1,1,0
15925,0,265,4,0,3,0,1,0
15926,0,35,3,0,3,0,0,0
15927,0,125,2,0,3,0,0,0
15928,0,575,4,0,3,0,0,0
15929,0,305,2,0,2,0,1,0
15930,0,1020,4,0,3,0,0,0
15931,0,70,2,0,1,0,0,1
15932,0,1950,11,0,1,0,0,0
15933,0,605,4,0,1,0,0,0
15934,1,1915,6,0,2,0,0,1
15935,0,180,2,0,3,0,0,0
15936,0,180,2,0,3,0,0,0
15937,0,75,1,0,3,0,0,0
15938,0,45,3,0,2,0,0,0
15939,0,735,5,0,3,0,1,0
15940,0,225,1,0,3,0,1,0
15941,0,580,4,0,3,0,0,0
15942,0,185,2,0,3,0,0,0
15943,0,65,1,0,2,0,0,0
15944,0,65,1,0,2,0,0,0
15945,0,160,2,0,2,0,0,0
15946,0,515,4,0,3,0,0,0
15947,0,180,2,0,2,0,0,0
15948,0,210,2,0,3,0,0,0
15949,0,1610,9,0,1,0,0,0
15950,0,175,2,0,1,0,1,0
15951,0,170,2,0,3,0,1,0
15952,0,1490,7,0,3,1,0,0
15953,0,130,3,0,3,0,0,0
15954,0,120,2,0,2,0,1,0
15955,0,185,3,0,3,1,0,0
15956,0,180,2,0,2,0,1,0
15957,0,60,1,0,2,0,0,0
15958,0,930,5,0,1,0,0,0
15959,0,1960,10,0,2,0,0,0
15960,1,3390,5,0,4,0,1,0
15961,0,890,2,0,2,0,0,0
15962,0,245,4,0,1,0,0,0
15963,0,15,1,0,1,0,1,0
15964,0,1190,13,0,2,0,0,0
15965,0,620,5,0,3,0,0,0
15966,0,60,1,0,1,1,1,0
15967,0,590,4,0,2,0,0,0
15968,0,15,2,0,1,0,0,0
15969,0,525,4,0,3,0,0,0
15970,0,105,1,0,3,0,0,0
15971,0,1600,4,0,2,0,1,0
15972,0,715,3,0,1,0,1,0
15973,0,465,4,0,1,0,1,0
15974,0,515,6,0,2,0,1,0
15975,1,1695,5,0,4,1,1,0
15976,0,130,3,0,2,0,0,0
15977,0,190,2,0,2,1,0,0
15978,0,2160,9,0,3,0,0,0
15979,0,120,2,0,1,0,1,0
15980,0,530,4,0,3,0,0,0
15981,0,90,1,0,2,0,0,0
15982,0,80,3,0,1,0,0,0
15983,0,510,4,0,1,0,0,0
15984,0,1255,5,0,3,0,0,1
15985,0,60,1,0,2,0,0,0
15986,0,185,2,0,1,0,0,0
15987,0,520,4,0,1,0,0,0
15988,0,190,2,0,1,1,0,0
15989,0,70,1,0,2,1,0,0
15990,0,570,2,0,1,0,0,0
15991,0,180,2,0,2,0,0,0
15992,0,75,1,0,3,0,0,0
15993,0,130,1,0,1,0,0,0
15994,0,20,2,0,1,0,0,0
15995,0,115,1,0,2,0,0,0
15996,0,135,2,0,1,0,0,0
15997,0,240,4,0,4,0,0,0
15998,0,155,4,0,2,0,0,0
15999,0,370,2,0,3,0,0,0
16000,1,21210,85,0,3,0,1,1
16001,0,440,4,0,2,0,0,0
16002,0,1965,10,0,2,0,0,0
16003,0,1595,9,0,2,0,0,0
16004,0,185,2,0,2,0,0,0
16005,0,3515,13,0,2,0,0,0
16006,0,120,2,0,3,1,1,0
16007,1,12610,56,12,3,0,0,1
16008,0,120,2,0,1,0,1,0
16009,0,355,6,0,2,0,0,0
16010,0,205,2,0,3,0,0,0
16011,0,15,3,0,2,1,1,0
16012,0,785,4,0,1,0,0,0
16013,0,90,1,0,3,0,1,0
16014,0,45,1,0,1,0,0,0
16015,0,1400,7,0,2,0,0,0
16016,0,120,1,0,3,0,1,0
16017,0,4055,9,0,1,1,1,0
16018,0,6580,21,0,2,0,0,0
16019,0,1075,7,0,2,0,0,0
16020,0,2090,10,0,1,0,1,0
16021,0,15,1,0,2,0,0,0
16022,0,95,2,0,2,0,0,0
16023,1,1290,6,0,2,0,0,0
16024,0,1180,4,0,1,0,1,0
16025,0,160,2,0,1,0,0,0
16026,0,755,5,0,3,0,1,0
16027,0,750,4,0,2,0,0,0
16028,0,1395,7,0,1,0,1,0
16029,0,95,1,0,2,0,0,0
16030,0,1390,4,0,2,0,1,0
16031,0,850,4,0,2,0,1,0
16032,0,6830,28,3,3,0,1,0
16033,0,2250,11,2,2,1,1,0
16034,1,9225,14,0,2,0,1,0
16035,0,915,7,0,1,0,1,0
16036,0,170,2,0,2,0,1,0
16037,1,9815,17,0,1,0,0,1
16038,0,90,1,0,2,0,0,0
16039,0,125,2,0,2,0,1,0
16040,0,220,3,0,4,1,0,0
16041,0,125,2,0,1,0,1,0
16042,0,335,2,0,1,0,0,0
16043,0,2130,9,2,3,0,1,0
16044,0,950,5,0,3,0,1,0
16045,0,795,3,0,1,0,1,0
16046,0,1065,10,0,2,0,1,0
16047,0,430,8,0,1,0,0,0
16048,0,985,2,0,1,0,0,0
16049,0,845,5,0,3,0,1,0
16050,0,155,2,0,2,0,0,0
16051,0,1435,6,0,3,1,0,0
16052,0,170,2,0,1,0,1,0
16053,0,2190,7,0,2,0,1,0
16054,0,2605,27,8,3,0,1,0
16055,0,120,2,0,2,0,0,0
16056,1,9470,19,0,3,0,0,1
16057,0,390,2,0,1,0,1,0
16058,0,375,2,0,2,1,1,0
16059,0,1200,8,0,3,0,0,0
16060,0,190,2,0,1,0,0,0
16061,0,8185,21,0,2,0,0,0
16062,0,185,2,0,3,1,0,0
16063,0,120,2,0,3,1,0,0
16064,1,4105,22,0,3,0,1,0
16065,0,2275,8,0,2,0,0,0
16066,0,100,1,0,3,0,1,0
16067,0,175,2,0,3,0,1,0
16068,0,3820,8,0,1,0,1,0
16069,0,3495,9,2,3,0,1,0
16070,0,90,1,0,1,0,1,0
16071,1,35075,50,0,3,0,1,0
16072,0,1345,14,1,2,0,0,1
16073,0,110,2,0,2,0,0,0
16074,0,5645,11,0,3,0,1,0
16075,0,210,4,0,2,0,1,0
16076,0,175,2,0,2,0,1,0
16077,1,2900,5,0,3,0,1,0
16078,0,1025,11,0,1,1,0,0
16079,0,175,2,0,2,0,1,0
16080,0,175,2,0,1,0,1,0
16081,0,1355,7,0,3,0,1,0
16082,0,7005,24,2,2,0,0,0
16083,0,805,5,0,3,0,0,0
16084,0,1110,7,0,3,0,0,0
16085,0,65,1,0,2,1,1,0
16086,0,60,1,0,2,0,0,0
16087,0,340,3,0,1,0,0,0
16088,0,100,1,0,2,0,0,0
16089,1,6130,19,0,4,0,1,0
16090,0,560,4,0,1,0,1,0
16091,0,175,2,0,3,1,1,0
16092,0,1520,1,0,1,1,0,0
16093,0,30,7,0,1,0,0,0
16094,0,85,1,0,1,0,1,0
16095,0,1070,7,0,1,0,1,0
16096,0,7805,10,0,3,0,0,0
16097,0,380,3,0,3,0,1,0
16098,0,1365,6,0,2,0,0,0
16099,0,85,1,0,2,0,1,0
16100,0,285,2,0,1,0,1,0
16101,0,375,2,0,2,0,1,0
16102,0,185,2,0,3,0,0,0
16103,0,1280,11,0,2,0,1,0
16104,0,1660,8,0,3,0,1,0
16105,0,980,4,0,1,0,1,0
16106,0,1600,7,0,3,0,1,0
16107,0,2240,5,0,3,1,1,1
16108,0,955,9,0,2,0,0,0
16109,0,3335,9,0,3,0,1,0
16110,0,605,4,0,1,0,1,0
16111,0,85,1,0,2,0,1,0
16112,0,855,5,0,1,0,1,0
16113,0,175,2,0,3,0,1,0
16114,0,65,3,0,3,0,1,0
16115,0,575,4,0,2,0,0,0
16116,0,2425,16,1,3,0,0,0
16117,0,635,2,0,4,0,0,0
16118,1,360,2,0,3,1,1,0
16119,0,785,6,0,1,0,0,0
16120,0,155,1,0,3,0,1,0
16121,0,440,3,0,2,0,1,0
16122,0,390,3,0,3,0,1,0
16123,0,5515,23,0,2,0,0,1
16124,0,4915,5,1,3,1,0,0
16125,0,2260,13,0,2,0,1,0
16126,0,360,3,0,1,0,0,0
16127,0,2140,6,0,3,0,1,0
16128,0,505,4,0,2,0,0,0
16129,0,3815,9,0,3,0,1,0
16130,0,185,2,0,1,0,0,0
16131,0,180,2,0,1,0,0,0
16132,0,5145,19,3,1,0,0,0
