user_id,sec,sessions_completed,series_completed,gender,experience_level,estimate_birth_day,focus,subscribed
1436,615,3,0,f,medium,1991-05-19 06:58:59.363+00,mindfulness,
1437,285,1,0,f,none,1987-05-19 06:46:01.893+00,mindfulness,
1443,690,2,0,m,none,1985-05-19 08:29:20.316+00,mindfulness,0
1444,65,1,0,f,none,1974-05-19 08:40:42.506+00,mindfulness,
1446,655,2,0,f,low,1971-05-19 23:12:08.517+00,mindfulness,
1449,1860,5,0,f,medium,1957-05-19 14:54:28.284+00,yoga,
1452,530,1,0,f,medium,1988-05-19 15:07:15.105+00,mindfulness,0
1454,1330,4,0,m,none,1980-05-19 15:22:44.889+00,mindfulness,
1460,100,1,0,m,medium,1985-05-19 16:41:03.648+00,yoga,
1463,735,3,0,f,medium,1950-05-21 02:47:28.991+00,mindfulness,
1465,110,1,0,f,medium,1974-05-19 17:45:21.607+00,mindfulness,
1466,15,1,0,f,low,1981-05-19 18:08:59.212+00,mindfulness,
1472,35,1,0,m,low,1981-05-19 19:57:05.753+00,mindfulness,
1476,65,1,0,m,medium,1986-05-19 21:09:01.38+00,mindfulness,
1477,2665,6,0,f,medium,1969-05-19 21:10:58.348+00,mindfulness,
1480,75,1,0,f,none,1983-05-19 22:10:19.489+00,mindfulness,
1482,705,2,0,m,high,1974-05-19 23:03:53.328+00,mindfulness,
1483,730,3,0,f,medium,1975-05-19 23:29:57.611+00,mindfulness,
1484,140,1,0,m,high,1972-05-20 00:01:20.961+00,mindfulness,1
1488,60,1,0,m,medium,1972-05-20 01:28:11.585+00,yoga,
1490,605,2,0,m,low,1973-05-20 02:56:01.697+00,mindfulness,
1496,2715,3,0,f,none,1985-05-20 07:35:03.77+00,mindfulness,
1498,40,1,0,m,none,1983-05-20 10:43:34.247+00,mindfulness,
1499,40,1,0,f,none,1984-05-20 11:58:00.599+00,mindfulness,
1500,40,1,0,f,low,1966-05-20 12:25:07.33+00,mindfulness,
1501,40,1,0,f,low,1979-05-20 12:27:41.198+00,mindfulness,
1503,685,2,0,f,low,1963-05-20 14:50:48.777+00,mindfulness,
1505,25,1,0,m,medium,1973-05-20 16:16:52.088+00,mindfulness,
1506,35,1,0,f,none,1985-05-20 16:20:23.071+00,mindfulness,
1509,695,2,0,f,medium,1983-05-20 17:13:34.725+00,mindfulness,
1510,75,1,0,m,low,1982-05-20 18:14:32.976+00,yoga,
1512,3085,6,0,f,low,1970-05-20 19:15:13.173+00,mindfulness,1
1513,1505,4,0,f,low,1982-05-20 19:23:33.616+00,mindfulness,
1514,105,2,0,f,none,1994-05-20 19:28:10.907+00,mindfulness,
1519,695,2,0,f,medium,1965-05-20 20:14:34.318+00,mindfulness,
1520,1490,4,0,f,low,1967-05-20 20:28:14.972+00,mindfulness,
1523,85,2,0,m,high,1951-05-20 21:41:20.297+00,yoga,
1524,60,1,0,f,high,1961-05-20 21:49:12.955+00,mindfulness,
1526,1345,3,0,m,medium,1973-05-20 23:05:08.206+00,yoga,
1530,20,1,0,f,medium,1958-05-21 00:31:45.131+00,mindfulness,
1531,100,2,0,f,none,1992-05-21 01:06:58.883+00,mindfulness,
1532,40,1,0,f,none,1974-05-21 01:19:10.171+00,mindfulness,
1534,2495,5,0,m,medium,1984-05-21 01:54:45.923+00,mindfulness,
1537,125,1,0,f,none,1985-05-21 03:55:50.122+00,mindfulness,
1538,3960,10,0,f,none,1985-05-21 04:04:54.241+00,yoga,
1540,40,1,0,f,low,1979-06-16 09:29:12.269+00,mindfulness,
1543,40,1,0,f,none,1980-05-21 20:11:31.963+00,mindfulness,
1545,130,2,0,f,low,1982-05-21 20:22:40.912+00,mindfulness,
1551,120,2,0,f,medium,1978-05-22 01:47:47.277+00,mindfulness,
1554,715,3,0,m,none,1980-05-22 05:02:44.718+00,mindfulness,
1556,40,1,0,f,low,1996-05-22 09:50:09.941+00,mindfulness,
1558,35,1,0,f,none,1985-05-22 13:48:29.317+00,mindfulness,
1560,1305,3,0,m,none,1966-05-22 14:16:59.066+00,mindfulness,
1563,1350,2,0,f,low,1947-05-22 15:17:57.422+00,mindfulness,
1566,20,1,0,f,medium,1980-05-22 20:20:04.373+00,mindfulness,
1573,705,2,0,f,low,1975-05-22 23:47:03.391+00,mindfulness,
1574,25,1,0,m,none,1988-05-23 00:02:31.122+00,mindfulness,
1579,125,1,0,f,medium,1973-05-23 15:45:47.815+00,mindfulness,
1580,45,1,0,f,low,1948-05-23 19:18:20.089+00,mindfulness,
1581,1395,4,0,m,medium,1958-05-24 04:00:05.294+00,mindfulness,
1584,35,2,0,m,medium,1989-06-07 13:34:51.324+00,mindfulness,1
1585,455,1,0,m,medium,1984-05-24 11:37:24.63+00,mindfulness,
1586,35,1,0,m,none,1987-05-24 13:18:59.345+00,mindfulness,
1590,370,1,0,f,medium,1985-05-24 14:56:11.935+00,mindfulness,
1591,65,1,0,m,none,1970-05-24 16:45:42.283+00,mindfulness,
1592,700,2,0,f,medium,1956-05-24 20:17:56.121+00,mindfulness,
1595,40,1,0,f,medium,1978-05-25 01:27:35.2+00,mindfulness,
1596,40,1,0,f,high,1981-05-25 10:12:54.976+00,yoga,
1597,65,1,0,m,low,1988-05-25 14:50:43.842+00,mindfulness,
1600,675,2,0,f,medium,1985-05-25 19:37:09.215+00,mindfulness,
1601,650,2,0,m,medium,1979-05-25 19:37:24.266+00,mindfulness,
1602,2460,5,0,m,medium,1954-05-25 22:24:34.037+00,mindfulness,
1603,135,1,0,f,none,1985-05-25 22:27:35.781+00,mindfulness,
1607,60,1,0,f,low,1968-05-26 03:00:24.146+00,mindfulness,
1609,70,1,0,f,medium,1985-05-26 05:37:30.479+00,mindfulness,
1610,65,1,0,m,none,1990-05-26 17:04:57.633+00,mindfulness,
1612,695,2,0,f,low,1990-05-26 17:56:15.487+00,mindfulness,
1613,15,1,0,f,low,1986-05-26 18:13:47.827+00,mindfulness,
1615,115,2,0,f,medium,1989-05-26 18:14:26.683+00,yoga,
1618,155,3,0,f,medium,1980-05-26 18:20:35.311+00,mindfulness,
1624,2700,8,0,f,low,1988-05-26 18:23:37.238+00,mindfulness,
1634,35,1,0,f,medium,1987-05-26 18:54:02.738+00,yoga,
1636,435,3,0,f,high,1992-05-26 18:55:12.904+00,yoga,
1640,740,3,0,f,medium,1981-05-26 19:10:50.809+00,mindfulness,
1649,2270,7,0,m,high,1976-05-26 20:57:02.548+00,yoga,
1650,85,1,0,f,medium,1982-05-26 20:57:51.159+00,yoga,
1661,3350,9,0,m,medium,1984-05-26 22:03:38.037+00,mindfulness,
1663,2075,4,0,f,low,1983-05-26 22:13:48.769+00,mindfulness,1
1672,15,1,0,f,low,1984-05-26 23:33:48.331+00,mindfulness,
1677,8035,9,0,f,medium,1989-05-27 00:27:33.318+00,yoga,1
1679,695,2,0,f,medium,1980-05-27 01:31:04.121+00,mindfulness,
1680,715,2,0,f,medium,1979-05-27 01:54:13.222+00,yoga,
1689,85,1,0,f,low,1964-05-27 16:10:16.512+00,mindfulness,
1691,1550,6,0,f,low,1983-05-27 16:39:40.241+00,mindfulness,
1697,65,1,0,m,low,1969-05-27 17:55:20.789+00,mindfulness,
1698,20,1,0,m,medium,1975-05-27 17:54:25.29+00,mindfulness,
1699,845,3,0,m,none,1986-05-27 18:08:42.764+00,mindfulness,
1702,700,2,0,f,low,1963-05-27 19:52:42.179+00,mindfulness,
1713,1415,4,0,m,low,1960-05-28 02:08:55.857+00,mindfulness,
1715,1285,3,0,m,none,1972-05-28 02:20:58.999+00,mindfulness,
1720,4725,7,0,f,medium,1969-05-28 04:47:29.985+00,mindfulness,
1722,115,1,0,m,high,1979-05-28 08:06:24.166+00,mindfulness,
1723,345,3,0,f,none,1977-05-28 09:29:12.7+00,yoga,
1724,690,2,0,f,low,1965-05-28 10:16:46.784+00,mindfulness,
1730,485,1,0,m,medium,1985-05-28 14:17:15.483+00,mindfulness,
1731,2310,3,0,m,medium,1962-05-28 15:58:46.597+00,mindfulness,
1735,65,1,0,m,high,1977-05-28 16:48:14.544+00,mindfulness,
1737,1290,3,0,f,none,1985-05-28 17:29:08.005+00,mindfulness,
1738,2100,6,0,f,none,1996-05-28 17:43:32.776+00,mindfulness,
1741,7815,26,5,m,none,1985-05-28 18:41:39.54+00,mindfulness,0
1747,640,2,0,m,none,1960-05-28 19:51:22.816+00,mindfulness,
1749,505,10,0,f,low,1973-05-28 20:27:54.273+00,mindfulness,
1751,35,1,0,f,none,1963-05-28 21:31:49.324+00,mindfulness,
1753,11860,11,0,f,high,1973-05-28 22:40:22.251+00,yoga,1
1754,25,1,0,m,low,1979-05-28 23:05:41.867+00,mindfulness,
1757,700,2,0,f,low,1944-05-29 01:03:44.843+00,mindfulness,
1758,65,1,0,f,low,1949-05-29 01:16:19.577+00,mindfulness,
1759,140,2,0,f,none,1964-05-29 02:14:38.089+00,mindfulness,
1760,60,1,0,f,low,1980-05-29 02:49:21.615+00,mindfulness,
1762,195,3,0,f,none,1979-05-29 06:19:39.215+00,yoga,
1764,165,1,0,f,none,1964-05-29 10:53:33.836+00,mindfulness,
1766,65,1,0,f,none,1985-05-29 13:23:11.922+00,mindfulness,
1768,65,1,0,f,medium,1977-05-29 15:21:52.406+00,mindfulness,
1771,1350,3,0,m,low,1995-05-29 16:24:44.03+00,mindfulness,
1773,160,1,0,f,medium,1977-05-29 16:38:24.088+00,mindfulness,
1777,20,1,0,f,none,1985-05-29 17:06:24.052+00,mindfulness,
1779,1910,4,0,f,medium,1949-05-29 18:37:09.712+00,mindfulness,
1780,75,1,0,m,none,1956-05-29 18:50:26.37+00,mindfulness,
1781,295,1,0,f,low,1987-05-29 19:08:32.269+00,mindfulness,
1782,220,1,0,f,low,1960-05-29 19:24:20.721+00,mindfulness,
1784,1885,4,0,f,medium,1949-05-29 19:36:38.208+00,mindfulness,
1785,75,1,0,m,medium,1957-05-29 19:48:27.368+00,mindfulness,
1786,35,1,0,m,none,1990-05-29 19:51:04.227+00,mindfulness,
1793,35,1,0,m,high,1968-05-29 21:31:58.767+00,mindfulness,
1794,20,1,0,m,none,1985-05-29 22:28:55.318+00,mindfulness,
1795,40,1,0,m,low,1967-05-29 22:30:45.144+00,mindfulness,
1796,65,1,0,m,none,1972-05-29 22:34:31.56+00,mindfulness,
1798,65,1,0,m,medium,1965-05-29 23:21:47.52+00,mindfulness,
1799,440,3,0,f,high,1974-05-29 23:49:20.492+00,yoga,
1800,65,1,0,f,medium,1937-05-29 23:53:38.485+00,mindfulness,
1801,60,2,0,m,medium,1987-05-30 00:03:21.396+00,mindfulness,
1803,65,1,0,f,high,1960-05-30 01:43:10.501+00,mindfulness,
1809,700,2,0,m,none,1962-05-30 02:27:57.249+00,mindfulness,
1810,65,1,0,f,none,1947-05-30 03:10:24.088+00,mindfulness,
1813,50,1,0,m,low,1953-05-30 04:15:41.843+00,mindfulness,
1814,1880,4,0,f,none,1985-05-30 04:13:24.325+00,mindfulness,
1815,230,2,0,m,medium,1965-02-05 22:02:23.213+00,mindfulness,1
1816,215,1,0,m,none,1965-05-30 09:16:08.235+00,mindfulness,
1817,700,2,0,m,medium,1951-05-30 10:47:29.77+00,mindfulness,
1819,690,2,0,m,low,1951-05-30 13:51:38.269+00,mindfulness,
1820,65,1,0,m,low,1970-05-30 15:06:29.821+00,mindfulness,
1821,1815,1,0,f,medium,1990-05-30 15:16:59.25+00,yoga,
1822,85,1,0,m,high,1960-05-30 16:03:10.624+00,mindfulness,1
1824,40,1,0,f,low,1966-05-30 17:00:36.913+00,mindfulness,
1826,65,1,0,f,medium,1981-05-30 20:39:04.029+00,mindfulness,
1827,65,1,0,m,none,1993-05-30 20:50:45.33+00,mindfulness,
1830,805,5,0,f,high,1976-05-30 21:31:05.039+00,mindfulness,
1831,1390,4,0,f,low,1947-05-30 21:42:03.325+00,mindfulness,
1832,250,1,0,f,high,1967-05-30 21:47:41.113+00,yoga,
1835,1420,2,0,f,medium,1965-05-30 23:08:11.248+00,mindfulness,
1836,560,2,0,m,medium,1962-05-31 00:08:28.846+00,mindfulness,
1843,60,1,0,f,low,1978-05-31 05:37:51.626+00,mindfulness,
1844,295,3,0,f,medium,1966-05-31 06:44:42.707+00,yoga,
1845,65,1,0,m,medium,1963-05-31 12:27:07.307+00,yoga,
1849,20,1,0,f,low,1962-05-31 15:14:13.901+00,mindfulness,
1852,1935,4,0,f,none,1985-05-31 16:10:15.677+00,mindfulness,
1855,60,1,0,m,low,1963-05-31 19:48:54.455+00,mindfulness,
1859,6405,12,1,m,none,1991-05-31 22:10:53.779+00,mindfulness,1
1861,1160,2,0,f,medium,1959-05-31 22:57:34.33+00,mindfulness,
1863,135,2,0,f,low,1962-06-01 02:12:09.188+00,mindfulness,
1864,20,1,0,f,none,1985-06-01 02:32:28.341+00,mindfulness,
1866,65,1,0,f,low,1983-06-01 02:48:49.741+00,mindfulness,
1870,1460,4,0,f,high,1979-08-29 20:03:45.834+00,yoga,1
1871,50,1,0,f,medium,1959-06-29 14:33:51.185+00,mindfulness,
1873,65,1,0,f,medium,1965-06-01 09:39:08.874+00,mindfulness,
1874,65,1,0,m,none,1949-06-01 12:17:10.656+00,mindfulness,
1876,180,1,0,f,medium,1966-06-01 15:22:51.232+00,yoga,
1882,615,7,0,f,low,1994-06-01 20:06:18.461+00,yoga,
1885,265,1,0,f,medium,1969-12-29 18:19:20.204+00,mindfulness,1
1887,690,2,0,m,none,1985-06-01 21:50:46.767+00,mindfulness,
1888,5865,13,3,f,medium,1970-06-01 22:04:59.963+00,mindfulness,1
1889,65,1,0,f,low,1979-06-01 22:07:52.386+00,mindfulness,
1898,460,1,0,f,medium,1981-06-01 23:54:12.086+00,yoga,
1900,380,1,0,m,low,1988-06-02 00:56:24.857+00,mindfulness,
1901,890,2,0,f,low,1991-06-02 01:01:16.038+00,mindfulness,
1903,9255,20,4,f,medium,1960-06-02 01:26:34.243+00,yoga,1
1904,1150,17,0,m,medium,1968-06-02 05:05:56.233+00,mindfulness,
1905,1890,4,0,f,medium,1957-06-30 21:49:28.94+00,mindfulness,1
1908,5285,16,0,f,medium,1982-06-02 09:40:56.632+00,mindfulness,1
1913,3625,7,0,f,none,1948-06-02 14:55:01.739+00,yoga,
1914,20,1,0,f,high,1943-06-02 14:55:57.9+00,mindfulness,
1915,1290,3,0,f,low,1959-06-02 15:02:58.101+00,mindfulness,
1916,690,2,0,f,low,1958-06-02 15:43:30.619+00,mindfulness,
1919,1780,13,0,m,none,1955-06-02 15:59:27.34+00,mindfulness,
1921,925,4,0,m,medium,1973-06-02 16:47:43.114+00,mindfulness,
1924,65,1,0,f,medium,1956-06-02 17:52:20.027+00,yoga,
1929,130,2,0,m,medium,1966-06-02 19:49:48.291+00,mindfulness,
1932,35,1,0,m,medium,1979-06-02 20:51:46.644+00,yoga,
1934,65,1,0,m,none,1982-06-02 21:13:59.843+00,mindfulness,
1935,105,1,0,m,medium,1983-06-02 21:13:48.316+00,mindfulness,
1938,195,4,0,f,low,1971-06-02 23:13:54.213+00,mindfulness,
1939,200,2,0,f,none,1957-06-02 23:24:04.304+00,mindfulness,
1943,65,1,0,m,none,1996-06-03 00:18:53.924+00,mindfulness,
1945,2245,7,0,m,low,1955-06-03 01:25:11.191+00,mindfulness,
1946,2085,4,0,m,none,1980-06-03 01:59:09.409+00,mindfulness,
1948,65,1,0,f,medium,1965-06-03 02:13:46.703+00,mindfulness,
1952,15,1,0,f,medium,1956-06-03 04:09:01.238+00,mindfulness,
1953,65,1,0,f,low,1958-06-03 04:16:22.451+00,mindfulness,
1954,70,1,0,f,medium,1959-06-03 04:25:31.289+00,mindfulness,
1955,3355,6,0,f,medium,1947-06-03 04:31:08.446+00,mindfulness,1
1957,15,1,0,m,none,1974-06-03 05:12:13.977+00,mindfulness,
1960,65,1,0,m,none,1991-06-03 07:47:42.257+00,mindfulness,
1965,40,1,0,f,medium,1975-06-03 15:06:42.882+00,mindfulness,
1966,65,1,0,f,low,1970-06-03 15:11:52.2+00,mindfulness,
1968,25,1,0,f,high,1985-06-03 15:57:37.713+00,yoga,
1970,85,1,0,f,medium,1965-06-03 17:23:05.536+00,mindfulness,
1971,60,1,0,f,low,1988-06-03 17:28:46.129+00,mindfulness,
1972,1900,4,0,f,low,1957-06-03 17:42:25.818+00,mindfulness,
1973,695,2,0,f,low,1990-06-03 17:54:36.307+00,mindfulness,
1974,5680,12,0,m,none,1985-06-03 17:57:08.062+00,mindfulness,
1975,65,1,0,m,medium,1955-06-03 18:16:20.343+00,yoga,
1990,11910,7,2,f,high,1988-06-04 00:19:50.331+00,yoga,1
1994,120,1,0,m,medium,1964-06-04 01:11:24.877+00,mindfulness,
1995,855,1,0,m,medium,1965-06-04 01:44:10.442+00,mindfulness,
1996,210,1,0,f,none,1971-06-04 02:18:33.909+00,mindfulness,
1997,25,1,0,f,none,1985-06-04 02:20:43.932+00,mindfulness,
1998,355,1,0,m,none,1945-06-04 03:00:54.21+00,mindfulness,
1999,395,2,0,f,low,1988-06-04 03:22:01.832+00,mindfulness,
2001,115,1,0,f,low,1982-06-04 03:27:23.992+00,mindfulness,
2007,1300,3,0,f,medium,1991-06-04 04:38:55.059+00,mindfulness,
2008,15,1,0,f,none,1998-06-04 04:38:45.705+00,mindfulness,
2009,225,1,0,m,medium,1969-06-04 05:22:01.739+00,mindfulness,
2010,375,4,0,f,high,1988-06-04 05:43:25.809+00,yoga,
2011,735,5,0,m,medium,1949-06-04 05:46:10.051+00,mindfulness,
2013,535,6,0,m,high,1921-06-04 08:28:06.643+00,mindfulness,
2014,400,2,0,f,medium,1970-06-04 08:23:51.552+00,yoga,
2016,4775,6,0,m,none,1958-06-04 12:06:01.766+00,mindfulness,0
2018,230,5,0,f,medium,1985-06-04 14:36:29.547+00,yoga,
2019,1430,5,0,f,medium,1957-06-04 16:12:47.806+00,mindfulness,
2021,700,2,0,f,medium,1975-06-04 16:55:19.467+00,mindfulness,
2024,1130,2,0,f,low,1974-06-04 19:36:38.902+00,mindfulness,
2025,125,1,0,m,medium,1967-06-04 19:41:55.11+00,mindfulness,
2027,1205,4,0,f,low,1988-06-04 21:22:30.967+00,mindfulness,
2028,125,1,0,f,low,1987-06-04 22:47:47.317+00,mindfulness,
2033,55,1,0,m,none,1963-06-05 00:26:20.163+00,mindfulness,
2034,45,1,0,m,none,1972-06-05 01:29:35.307+00,mindfulness,
2038,1215,3,0,f,low,1970-06-05 06:59:24.833+00,mindfulness,
2041,4360,9,2,f,medium,1965-06-05 14:19:33.379+00,mindfulness,
2045,1665,1,0,f,high,1973-06-13 01:15:23.016+00,yoga,1
2046,215,1,0,f,low,1988-06-05 18:46:56.718+00,mindfulness,
2047,115,1,0,m,medium,1967-06-05 18:51:32.54+00,mindfulness,
2049,210,3,0,f,none,1989-06-05 19:12:27.724+00,mindfulness,
2051,340,1,0,m,low,1968-06-05 19:35:00.266+00,mindfulness,
2052,210,1,0,f,none,1974-06-05 20:16:06.281+00,mindfulness,
2057,145,1,0,m,high,1979-06-06 02:13:14.121+00,mindfulness,
2058,1455,6,0,f,none,1984-06-06 02:39:51.71+00,mindfulness,
2060,220,1,0,f,medium,1952-06-06 03:11:53.645+00,mindfulness,
2061,1395,4,0,m,low,1989-06-06 03:53:33.143+00,mindfulness,
2062,665,2,0,f,low,1971-06-06 09:37:31.178+00,mindfulness,
2064,20,2,0,f,none,1951-06-06 11:00:56.863+00,mindfulness,
2067,715,3,0,m,low,1958-06-06 16:08:14.857+00,mindfulness,
2068,40,1,0,f,low,1972-06-06 16:24:27.628+00,mindfulness,
2070,690,2,0,f,medium,1973-06-06 16:40:11.283+00,mindfulness,
2071,1400,5,0,m,medium,1961-06-06 18:03:03.578+00,mindfulness,
2072,90,1,0,m,low,1969-06-06 18:42:02.192+00,mindfulness,
2076,2195,6,0,m,low,1985-06-06 21:19:51.88+00,mindfulness,
2077,680,2,0,f,medium,1975-06-06 21:33:22.515+00,mindfulness,
2079,6015,14,1,m,medium,1992-06-07 00:38:24.768+00,mindfulness,1
2080,530,2,0,m,medium,1953-06-07 01:47:49.292+00,mindfulness,
2083,770,3,0,f,low,1962-06-07 02:13:59.019+00,mindfulness,
2084,45,1,0,m,none,1963-06-07 02:38:50.71+00,mindfulness,
2085,2955,5,0,m,medium,1978-06-07 02:49:10.882+00,mindfulness,1
2087,2530,7,0,m,low,1975-06-07 04:27:45.283+00,mindfulness,
2088,265,2,0,f,none,2000-06-07 05:01:43.085+00,mindfulness,
2091,475,4,0,f,medium,1985-06-07 08:45:49.948+00,mindfulness,
2092,110,1,0,f,low,1957-06-07 09:06:34.563+00,yoga,
2093,580,2,0,f,low,1974-06-07 09:18:44.928+00,mindfulness,
2094,660,2,0,f,high,1973-06-07 09:23:25.194+00,mindfulness,
2095,1405,3,0,m,none,1988-06-07 10:02:54.698+00,mindfulness,
2098,955,2,0,m,medium,1985-06-07 12:28:33.443+00,mindfulness,
2101,2500,8,0,m,none,1983-06-07 13:23:14.389+00,mindfulness,
2104,250,2,0,f,low,1962-06-07 15:31:33.952+00,mindfulness,
2105,705,2,0,m,none,1947-06-07 16:01:17.327+00,mindfulness,
2106,370,2,0,m,none,2000-06-07 17:14:35.741+00,mindfulness,
2107,965,2,0,f,low,1965-06-07 17:24:17.722+00,mindfulness,
2110,430,2,0,m,high,1968-06-07 18:42:23.005+00,mindfulness,
2112,915,5,0,m,none,1996-06-07 19:33:33.405+00,mindfulness,
2114,2295,4,0,f,none,2001-06-07 20:44:17.139+00,mindfulness,
2115,705,2,0,f,none,1984-06-07 20:54:38.116+00,mindfulness,
2116,155,1,0,f,medium,1941-06-07 21:01:59.22+00,mindfulness,
2118,1050,2,0,m,none,1991-06-07 21:15:03.962+00,mindfulness,
2119,1960,6,0,f,none,1992-06-07 21:19:16.253+00,mindfulness,
2126,695,2,0,f,low,1954-06-07 23:34:02.285+00,mindfulness,
2129,1880,4,0,f,low,1987-06-08 00:49:28.079+00,mindfulness,
2130,1875,4,0,f,low,1986-06-08 01:39:32.528+00,mindfulness,1
2131,420,1,0,m,none,1978-06-08 01:46:16.273+00,mindfulness,
2136,1695,6,0,f,low,1976-06-08 04:17:23.02+00,mindfulness,
2139,1790,5,0,f,medium,1995-06-08 06:20:53.567+00,yoga,
2140,185,1,0,m,medium,1991-06-08 07:41:50.13+00,mindfulness,
2141,850,11,0,m,medium,1985-06-08 07:39:01.775+00,mindfulness,
2144,6000,12,0,f,medium,1975-06-08 12:03:58.809+00,mindfulness,1
2148,15,1,0,f,medium,1959-06-08 14:27:19.732+00,mindfulness,
2149,650,2,0,f,none,1953-06-08 15:55:30.467+00,mindfulness,
2153,1475,13,0,f,none,1989-06-08 17:43:32.136+00,mindfulness,
2157,1030,1,0,f,medium,1998-06-08 18:36:33.993+00,yoga,1
2160,12085,23,6,m,none,1943-06-15 16:19:16.573+00,mindfulness,
2161,225,1,0,f,none,1979-06-08 19:41:07.861+00,mindfulness,
2162,80,1,0,f,none,1996-06-08 19:48:00.717+00,mindfulness,
2163,260,1,0,m,none,1989-06-08 20:35:21.14+00,mindfulness,
2165,665,2,0,f,low,1982-06-08 21:17:14.228+00,mindfulness,
2166,3200,7,0,m,none,1967-06-08 21:25:30.155+00,mindfulness,
2168,15,1,0,f,medium,1980-06-08 21:58:30.969+00,mindfulness,
2169,210,1,0,f,low,1966-06-08 22:56:24.935+00,mindfulness,
2178,450,2,0,f,low,1982-06-09 01:26:18.93+00,mindfulness,
2179,580,2,0,f,none,1958-06-09 01:42:33.747+00,mindfulness,
2181,1230,5,0,m,low,1991-06-09 02:01:03.907+00,mindfulness,
2182,240,1,0,f,none,1992-06-09 03:32:00.675+00,mindfulness,
2187,165,1,0,f,medium,1956-06-09 04:33:56.03+00,mindfulness,
2189,430,1,0,f,low,1990-06-09 04:50:45.273+00,mindfulness,
2195,695,2,0,f,none,1985-06-09 07:18:06.052+00,mindfulness,
2196,15,1,0,f,none,1985-06-09 08:50:22.05+00,mindfulness,
2197,655,2,0,f,medium,1977-06-09 10:21:07.909+00,yoga,
2198,2055,6,0,m,none,1963-06-09 10:48:11.081+00,mindfulness,
2199,440,2,0,f,low,1987-06-09 10:58:58.661+00,mindfulness,
2200,805,3,0,f,low,1979-06-09 11:01:54.102+00,mindfulness,
2201,1330,2,0,f,medium,1975-06-09 11:41:34.199+00,mindfulness,
2203,705,2,0,m,none,1963-06-09 12:34:29.107+00,mindfulness,
2206,5025,8,0,f,low,1958-06-09 13:22:01.189+00,mindfulness,
2207,705,2,0,m,low,1952-06-09 13:36:07.074+00,mindfulness,
2209,7615,15,7,m,none,1985-06-09 14:01:00.615+00,mindfulness,
2214,4070,8,0,f,medium,1970-06-09 14:38:49.297+00,mindfulness,
2215,1200,3,0,m,medium,1974-06-09 14:54:14.302+00,mindfulness,
2216,8580,15,0,f,medium,1980-06-26 22:00:15.19+00,mindfulness,1
2218,4620,11,0,f,medium,1953-06-09 15:29:52.291+00,mindfulness,
2219,850,7,0,f,medium,1957-06-09 15:31:26.897+00,mindfulness,
2222,1265,3,0,f,medium,1932-06-09 15:36:20.255+00,mindfulness,
2223,660,2,0,m,medium,1962-06-09 15:36:56.235+00,mindfulness,
2224,65,1,0,f,medium,1952-06-09 15:40:31.809+00,mindfulness,
2227,65,1,0,m,medium,1960-06-09 15:49:05.985+00,mindfulness,
2229,65,1,0,f,medium,1957-06-09 15:54:52.965+00,mindfulness,
2231,15060,29,0,f,medium,1955-06-09 16:02:05.807+00,mindfulness,1
2232,125,1,0,f,medium,1950-06-09 16:03:57.694+00,mindfulness,
2237,860,7,0,f,medium,1973-06-09 16:28:31.877+00,mindfulness,
2240,1290,5,0,f,high,1981-06-09 16:48:30.036+00,mindfulness,1
2241,4310,7,0,m,none,1997-06-09 16:50:20.214+00,mindfulness,
2242,5490,7,0,f,low,1962-06-09 16:52:49.86+00,mindfulness,1
2249,160,1,0,f,medium,1953-06-09 17:20:45.465+00,mindfulness,
2250,85,1,0,m,medium,1945-06-09 17:28:54.047+00,mindfulness,
2251,1305,3,0,m,medium,1976-06-09 17:31:16.788+00,mindfulness,
2252,375,1,0,f,high,1971-06-20 08:22:10.235+00,yoga,1
2253,6935,16,0,m,high,1957-06-09 17:41:31.438+00,mindfulness,1
2254,215,2,0,m,none,1988-06-09 17:50:21.335+00,mindfulness,
2255,2820,5,0,f,low,1947-06-09 17:52:47.62+00,mindfulness,
2259,335,1,0,f,medium,1950-06-09 18:10:14.318+00,mindfulness,1
2262,115,2,0,f,low,1957-06-09 18:26:26.04+00,mindfulness,
2263,3645,4,0,f,high,1954-06-09 18:28:00.069+00,mindfulness,1
2264,1175,4,0,f,medium,1966-06-09 18:40:24.579+00,mindfulness,
2265,11205,17,0,m,medium,1989-06-13 05:19:23.599+00,mindfulness,1
2266,115,2,0,f,medium,1967-06-09 19:14:28.214+00,mindfulness,
2271,1765,4,0,m,low,1982-06-10 16:18:43.23+00,mindfulness,
2272,1290,3,0,f,medium,1970-06-09 20:52:30.219+00,mindfulness,
2274,195,3,0,m,medium,1961-06-09 21:45:32.218+00,mindfulness,
2276,325,1,0,m,low,1991-06-09 21:50:59.004+00,mindfulness,
2279,180,1,0,m,none,1968-06-09 22:30:30.281+00,mindfulness,
2282,25,1,0,m,medium,1978-06-09 23:09:09.391+00,mindfulness,
2287,790,11,0,m,medium,1952-06-09 23:59:34.106+00,mindfulness,
2289,40,1,0,m,none,1985-06-10 00:25:06.36+00,mindfulness,
2290,125,1,0,f,medium,1971-06-10 00:11:35.152+00,mindfulness,
2292,20,1,0,f,medium,1977-06-10 01:00:23.257+00,mindfulness,
2295,1025,3,0,f,none,1976-06-10 01:13:09.684+00,mindfulness,
2296,285,5,0,f,none,1986-06-10 01:20:39.622+00,mindfulness,
